time,double_latitude
1605276796.197,1.0
1605279244.222,1.0
1605281504.178,1.0
1605283888.206,1.0
1605285214.163,1.0
1605287504.199,1.0
1605289892.186,1.0
1605291243.191,1.0
1605294409.202,1.0
1605296718.201,1.0
1605297923.214,1.0
1605300425.211,1.0
1605302727.231,1.0
1605303956.272,1.0
1605306367.221,1.0
1605308742.19,1.0
1605311145.195,1.0
1605313539.229,1.0
1605315929.193,1.0
1605318326.207,1.0
1605320727.23,1.0
1605321927.223,1.0
1605323136.236,1.0
1605325544.221,1.0
1605327743.232,1.0
1605330149.233,1.0
1605331828.232,1.0
1605333045.256,1.0
1605335433.271,1.0
1605336646.263,1.0
1605337960.26,1.0
1605339271.288,1.0
1605340521.28,1.0
1605342874.289,1.0
1605345072.273,1.0
1605346272.306,1.0
1605347600.319,1.0
1605348836.314,1.0
1605351060.318,1.0
1605352347.324,1.0
1605353547.313,1.0
1605354788.331,1.0
1605357164.317,1.0
1605366909.042,1.0
1605368110.338,1.0
1605369521.347,1.0
1605371811.321,1.0
1605374114.376,1.0
1605375338.346,1.0
1605376558.379,1.0
1605378928.361,1.0
1605380158.36,1.0
1605382539.37,1.0
1605384948.361,1.0
1605386227.404,1.0
1605388419.362,0.0
1605388419.539,0.0
1605388442.975,0.0
1605388443.019,0.0
1605388445.482,1.0
1605388450.386,1.0
1605389704.347,1.0
1605390944.366,1.0
1605393324.348,1.0
1605395684.331,1.0
1605398060.37,1.0
1605399274.363,1.0
1605401664.383,1.0
1605404066.378,1.0
1605405274.368,1.0
1605407682.399,1.0
1605408914.394,1.0
1605411294.408,1.0
1605413664.41,1.0
1605415516.415,1.0
1605417359.422,1.0
1605418569.437,1.0
1605419789.433,1.0
1605421700.439,1.0
1605423373.437,1.0
1605425479.452,1.0
1605426680.416,1.0
1605429074.476,1.0
1605430276.45,1.0
1605432674.454,1.0
1605434213.433,1.0
1605435445.474,1.0
1605438723.725,1.0
1605438727.674,1.0
1605439932.134,1.0
1605440014.465,1.0
1605441133.228,1.0
1605442327.49,1.0
1605442619.38,1.0
1605443540.454,1.0
1605444065.169,1.0
1605444747.482,1.0
1605445453.347,1.0
1605447041.849,1.0
1605447139.486,1.0
1605448650.105,1.0
1605449543.474,1.0
1605450440.725,1.0
1605451933.009,1.0
1605451933.473,1.0
1605453302.548,1.0
1605453439.472,1.0
1605454641.218,1.0
1605455841.163,1.0
1605456902.034,1.0
1605457676.248,1.0
1605458106.504,1.0
1605459250.665,1.0
1605459321.487,1.0
1605460511.981,1.0
1605460581.489,1.0
1605461712.056,1.0
1605462903.528,1.0
1605463353.018,1.0
1605464133.497,1.0
1605465311.13,1.0
1605465693.612,0.0
1605465693.676,0.0
1605465693.789,0.0
1605465704.867,0.0
1605465704.891,0.0
1605465707.696,1.0
1605465710.492,1.0
1605465819.274,0.0
1605465819.449,0.0
1605465823.538,0.0
1605465823.63,0.0
1605465844.981,1.0
1605466093.517,0.0
1605466093.988,0.0
1605466120.389,0.0
1605466120.422,0.0
1605466122.148,1.0
1605466337.489,0.0
1605466337.652,0.0
1605466421.414,0.0
1605466421.468,0.0
1605466423.231,1.0
1605466482.863,0.0
1605466482.904,0.0
1605466486.121,0.0
1605466486.174,0.0
1605466497.225,1.0
1605467310.794,0.0
1605467310.892,0.0
1605467676.492,0.0
1605467676.553,0.0
1605467689.047,1.0
1605467741.497,1.0
1605467800.767,0.0
1605467801.253,0.0
1605467809.849,0.0
1605467809.985,0.0
1605467811.957,1.0
1605468011.968,0.0
1605468012.313,0.0
1605468029.281,0.0
1605468029.356,0.0
1605468041.351,1.0
1605468043.614,0.0
1605468043.83,0.0
1605468278.289,0.0
1605468278.422,0.0
1605468282.984,1.0
1605469500.521,1.0
1605470271.588,0.0
1605470271.865,0.0
1605470400.062,0.0
1605470400.094,0.0
1605470401.415,1.0
1605470469.458,0.0
1605470469.594,0.0
1605470482.792,0.0
1605470482.902,0.0
1605470494.202,1.0
1605470673.058,0.0
1605470673.196,0.0
1605470869.574,0.0
1605470869.595,0.0
1605470870.953,1.0
1605470904.854,0.0
1605470905.193,0.0
1605471810.374,0.0
1605471810.407,0.0
1605471813.872,0.0
1605471813.922,0.0
1605472097.697,0.0
1605472097.745,0.0
1605472118.034,0.0
1605472118.084,0.0
1605472118.316,0.0
1605472215.319,0.0
1605472215.375,0.0
1605472220.682,0.0
1605472220.767,0.0
1605472220.935,0.0
1605472623.157,0.0
1605472623.188,0.0
1605472626.116,1.0
1605472633.494,1.0
1605472636.769,0.0
1605472636.951,0.0
1605473050.23,0.0
1605473050.254,0.0
1605473054.904,1.0
1605473227.662,0.0
1605473227.891,0.0
1605473249.362,0.0
1605473249.411,0.0
1605473255.069,1.0
1605473391.997,0.0
1605473392.225,0.0
1605473405.837,0.0
1605473405.973,0.0
1605473411.968,1.0
1605474638.529,1.0
1605475848.525,1.0
1605477068.496,1.0
1605479438.529,1.0
1605481828.531,1.0
1605483953.577,1.0
1605487460.804,1.0
1605487477.529,1.0
1605487606.648,1.0
1605493943.276,1.0
1605493973.53,1.0
1605494381.828,1.0
1605501984.191,1.0
1605502027.57,1.0
1605504385.547,1.0
1605505858.59,1.0
1605507082.027,1.0
1605508282.557,1.0
1605509778.559,1.0
1605511004.604,1.0
1605511894.383,1.0
1605515445.877,1.0
1605515448.57,1.0
1605516980.58,1.0
1605518182.547,1.0
1605520580.571,1.0
1605521798.607,1.0
1605524289.59,1.0
1605526641.595,1.0
1605527860.606,1.0
1605528197.898,1.0
1605528278.594,1.0
1605529406.778,1.0
1605530606.788,1.0
1605531806.819,1.0
1605531809.585,1.0
1605532978.074,1.0
1605533537.528,1.0
1605533557.616,1.0
1605538548.668,1.0
1605541998.632,1.0
1605543652.489,0.0
1605543652.588,0.0
1605543654.978,0.0
1605543655.039,0.0
1605543658.215,1.0
1605543696.607,1.0
1605543714.345,0.0
1605543714.506,0.0
1605543729.475,0.0
1605543729.604,0.0
1605543741.838,1.0
1605543759.788,0.0
1605543759.992,0.0
1605543788.166,0.0
1605543788.263,0.0
1605543795.382,1.0
1605545011.624,1.0
1605546231.617,1.0
1605548592.641,1.0
1605549793.601,1.0
1605552290.638,1.0
1605554603.636,1.0
1605555633.52,0.0
1605555633.617,0.0
1605555644.924,0.0
1605555644.97,0.0
1605555647.896,1.0
1605555817.834,0.0
1605555817.963,0.0
1605555826.297,0.0
1605555826.344,0.0
1605555831.469,1.0
1605555857.63,1.0
1605557129.631,1.0
1605559436.674,1.0
1605559755.353,0.0
1605559755.488,0.0
1605560884.544,0.0
1605560884.582,0.0
1605560889.532,1.0
1605560892.059,0.0
1605560892.243,0.0
1605561012.985,0.0
1605561013.022,0.0
1605561024.613,1.0
1605561035.506,0.0
1605561035.553,0.0
1605561035.652,0.0
1605561310.056,0.0
1605561310.091,0.0
1605561314.699,1.0
1605561317.027,0.0
1605561317.08,0.0
1605561336.466,0.0
1605561336.554,0.0
1605561348.434,1.0
1605561349.724,0.0
1605561349.911,0.0
1605562105.846,0.0
1605562105.908,0.0
1605562110.712,1.0
1605562116.077,0.0
1605562116.217,0.0
1605562240.15,0.0
1605562240.206,0.0
1605562250.422,0.0
1605562250.46,0.0
1605562292.08,0.0
1605562292.13,0.0
1605562296.977,1.0
1605562298.625,1.0
1605562496.574,0.0
1605562496.715,0.0
1605562670.291,0.0
1605562670.567,0.0
1605562675.987,0.0
1605562676.038,0.0
1605562676.187,0.0
1605562952.957,0.0
1605562952.999,0.0
1605562967.62,0.0
1605562967.67,0.0
1605563097.941,0.0
1605563098.078,0.0
1605563102.893,1.0
1605563339.28,0.0
1605563339.475,0.0
1605563341.133,0.0
1605563341.236,0.0
1605563347.895,1.0
1605563758.161,1.0
1605563758.414,0.0
1605563758.614,0.0
1605563768.598,0.0
1605563768.873,0.0
1605563773.13,1.0
1605563783.62,1.0
1605564355.453,0.0
1605564355.539,0.0
1605564363.458,0.0
1605564363.933,0.0
1605564367.427,1.0
1605565596.64,1.0
1605566836.621,1.0
1605569226.604,1.0
1605571593.613,1.0
1605572836.633,1.0
1605575196.655,1.0
1605577606.622,1.0
1605579996.658,1.0
1605582378.649,1.0
1605583584.67,1.0
1605585980.63,1.0
1605587201.651,1.0
1605588408.651,1.0
1605590808.67,1.0
1605592010.666,1.0
1605593230.645,1.0
1605595590.658,1.0
1605596801.671,1.0
1605598018.693,1.0
1605599623.682,1.0
1605600825.667,1.0
1605602025.669,1.0
1605603243.713,1.0
1605604474.674,1.0
1605605805.675,1.0
1605608042.699,1.0
1605610451.688,1.0
1605612892.708,1.0
1605615465.468,1.0
1605617616.687,1.0
1605618830.704,1.0
1605620040.683,1.0
1605622418.708,1.0
1605623634.724,1.0
1605626026.682,1.0
1605627465.489,1.0
1605628593.711,1.0
1605630842.73,1.0
1605630909.907,0.0
1605630910.212,0.0
1605631110.931,0.0
1605631110.964,0.0
1605631127.771,0.0
1605631127.816,0.0
1605631173.453,0.0
1605631173.658,0.0
1605631188.919,1.0
1605631217.936,0.0
1605631218.05,0.0
1605631424.043,0.0
1605631424.079,0.0
1605631425.979,1.0
1605631456.921,0.0
1605631457.112,0.0
1605631506.423,0.0
1605631506.446,0.0
1605631518.527,1.0
1605631536.728,0.0
1605631536.872,0.0
1605631594.774,0.0
1605631594.796,0.0
1605631606.571,1.0
1605632822.734,1.0
1605634032.731,1.0
1605636415.726,1.0
1605637635.708,1.0
1605638855.707,1.0
1605640057.716,1.0
1605646006.718,1.0
1605647226.723,1.0
1605648426.765,1.0
1605649686.738,1.0
1605651016.715,1.0
1605654436.723,1.0
1605656826.711,1.0
1605659207.706,1.0
1605660416.721,1.0
1605660812.311,1.0
1605664052.166,1.0
1605664053.749,1.0
1605664373.253,1.0
1605670806.149,1.0
1605670811.74,1.0
1605672017.744,1.0
1605673224.76,1.0
1605674444.746,1.0
1605676833.747,1.0
1605679063.74,0.0
1605679064.128,0.0
1605679077.747,0.0
1605679077.786,0.0
1605679083.889,1.0
1605679109.76,1.0
1605680898.74,1.0
1605683305.755,1.0
1605684508.756,1.0
1605685714.766,1.0
1605688100.773,1.0
1605688693.287,1.0
1605691824.801,1.0
1605691829.83,1.0
1605692021.079,1.0
1605693960.738,1.0
1605693966.4,1.0
1605695168.771,1.0
1605696394.752,1.0
1605698768.744,1.0
1605699984.752,1.0
1605700669.429,0.0
1605700669.624,0.0
1605700678.046,0.0
1605700678.18,0.0
1605700679.898,1.0
1605700695.476,0.0
1605700695.726,0.0
1605701338.371,0.0
1605701338.409,0.0
1605701343.628,1.0
1605701345.897,0.0
1605701346.041,0.0
1605701352.037,0.0
1605701352.174,0.0
1605701355.884,1.0
1605701414.74,1.0
1605702634.772,1.0
1605705085.753,1.0
1605707465.75,1.0
1605709825.752,1.0
1605711045.709,1.0
1605713372.731,1.0
1605715769.742,1.0
1605718159.742,1.0
1605719365.755,1.0
1605721762.771,1.0
1605722985.785,1.0
1605724330.761,1.0
1605725535.747,1.0
1605728979.768,1.0
1605731373.771,1.0
1605732614.767,1.0
1605735064.759,1.0
1605737414.758,1.0
1605738924.989,0.0
1605738925.074,0.0
1605738953.316,0.0
1605738953.342,0.0
1605738955.348,1.0
1605738985.727,1.0
1605741368.792,1.0
1605743766.749,1.0
1605746178.737,1.0
1605747381.724,1.0
1605749759.723,1.0
1605750972.732,1.0
1605753364.762,1.0
1605754615.726,1.0
1605756961.761,1.0
1605758166.77,1.0
1605759369.758,1.0
1605761758.725,1.0
1605762995.747,1.0
1605764205.735,1.0
1605766562.761,1.0
1605767763.779,1.0
1605768966.765,1.0
1605770166.742,1.0
1605771373.76,1.0
1605773758.771,1.0
1605774961.778,1.0
1605776165.789,1.0
1605776678.972,1.0
1605777658.751,1.0
1605777674.126,1.0
1605778858.763,1.0
1605780063.74,1.0
1605781268.759,1.0
1605782475.774,1.0
1605783688.765,1.0
1605786063.798,1.0
1605787540.39,0.0
1605787540.604,0.0
1605787578.531,0.0
1605787578.553,0.0
1605787580.447,1.0
1605787609.011,0.0
1605787609.211,0.0
1605787615.961,0.0
1605787616.258,0.0
1605787620.315,1.0
1605787721.49,0.0
1605787721.66,0.0
1605787750.407,0.0
1605787750.457,0.0
1605787762.306,1.0
1605787774.208,0.0
1605787774.27,0.0
1605787817.209,0.0
1605787817.242,0.0
1605787834.108,1.0
1605787850.515,0.0
1605787850.644,0.0
1605787868.027,0.0
1605787868.049,0.0
1605787871.253,0.0
1605787871.315,0.0
1605787871.481,0.0
1605787918.066,0.0
1605787918.084,0.0
1605787926.385,0.0
1605787926.476,0.0
1605787926.598,0.0
1605787939.746,0.0
1605787939.775,0.0
1605787951.209,1.0
1605787952.567,0.0
1605787952.725,0.0
1605787967.494,0.0
1605787967.513,0.0
1605787973.902,0.0
1605787973.953,0.0
1605787974.102,0.0
1605788045.223,0.0
1605788045.292,0.0
1605788049.937,1.0
1605788061.299,0.0
1605788061.677,0.0
1605788101.464,0.0
1605788101.486,0.0
1605788117.191,1.0
1605788125.804,0.0
1605788125.861,0.0
1605788388.702,0.0
1605788388.74,0.0
1605788390.309,1.0
1605788394.733,1.0
1605788425.09,0.0
1605788425.245,0.0
1605788437.934,0.0
1605788437.953,0.0
1605788453.043,1.0
1605788629.797,0.0
1605788630.044,0.0
1605788633.003,0.0
1605788634.596,0.0
1605788636.204,1.0
1605788669.869,0.0
1605788670.153,0.0
1605788673.706,0.0
1605788673.757,0.0
1605788694.849,1.0
1605788761.136,0.0
1605788761.327,0.0
1605788776.435,0.0
1605788776.834,0.0
1605788782.161,1.0
1605788785.358,1.0
1605788785.768,0.0
1605788785.825,0.0
1605788830.164,0.0
1605788830.273,0.0
1605788835.754,1.0
1605790081.787,1.0
1605792470.789,1.0
1605793690.77,1.0
1605796040.766,1.0
1605797242.746,1.0
1605798444.787,1.0
1605799647.785,1.0
1605800853.774,1.0
1605803243.785,1.0
1605804445.787,1.0
1605805650.79,1.0
1605806881.782,1.0
1605809245.791,1.0
1605811643.789,1.0
1605812850.802,1.0
1605815246.838,1.0
1605818851.797,1.0
1605820073.828,1.0
1605821301.839,1.0
1605822837.693,1.0
1605822850.343,1.0
1605822893.794,1.0
1605824112.819,1.0
1605825327.803,1.0
1605826673.782,1.0
1605828863.815,1.0
1605830066.783,1.0
1605832097.595,1.0
1605835231.859,1.0
1605835240.785,1.0
1605835308.306,1.0
1605841687.145,1.0
1605841690.791,1.0
1605842046.007,1.0
1605844024.037,0.0
1605844024.061,0.0
1605846016.73,0.0
1605846016.754,0.0
1605846019.283,0.0
1605846019.315,0.0
1605846032.231,0.0
1605846032.318,0.0
1605846038.693,1.0
1605846105.797,1.0
1605847324.808,1.0
1605847581.236,0.0
1605847581.791,0.0
1605847600.178,0.0
1605847600.205,0.0
1605847605.238,1.0
1605848893.793,1.0
1605850176.787,1.0
1605851376.78,1.0
1605853714.78,1.0
1605855054.781,1.0
1605857255.817,1.0
1605859796.829,1.0
1605862194.864,1.0
1605864494.825,1.0
1605865866.841,1.0
1605868047.851,1.0
1605869334.863,1.0
1605872898.85,1.0
1605875226.027,1.0
1605875232.855,1.0
1605876435.249,1.0
1605877633.824,1.0
1605879566.968,1.0
1605879597.835,1.0
1605880767.31,1.0
1605880876.866,1.0
1605881966.756,1.0
1605882167.866,1.0
1605883166.725,1.0
1605884376.876,1.0
1605884409.869,1.0
1605885576.714,1.0
1605885657.854,1.0
1605886796.836,1.0
1605887997.407,1.0
1605889196.838,1.0
1605889207.899,1.0
1605890933.595,1.0
1605891576.836,1.0
1605892722.759,1.0
1605893966.908,1.0
1605895064.213,1.0
1605895166.884,1.0
1605896264.263,1.0
1605896366.871,1.0
1605897566.704,1.0
1605897586.888,1.0
1605898766.904,1.0
1605899958.894,1.0
1605900195.19,1.0
1605901161.891,1.0
1605902188.755,1.0
1605902369.899,1.0
1605903566.728,1.0
1605903570.894,1.0
1605904766.927,1.0
1605905966.72,1.0
1605905986.869,1.0
1605907166.7,1.0
1605907186.911,1.0
1605908367.464,1.0
1605908386.917,1.0
1605909567.624,1.0
1605910767.573,1.0
1605911875.263,0.0
1605911875.464,0.0
1605911875.524,0.0
1605911924.956,0.0
1605911924.991,0.0
1605911934.738,1.0
1605911947.952,1.0
1605911970.743,0.0
1605911971.035,0.0
1605912942.125,0.0
1605912942.177,0.0
1605912961.125,1.0
1605913446.014,0.0
1605913446.161,0.0
1605913457.136,0.0
1605913457.282,0.0
1605913462.309,1.0
1605913470.388,0.0
1605913470.489,0.0
1605913495.447,0.0
1605913495.504,0.0
1605913513.907,1.0
1605913517.671,1.0
1605914296.465,0.0
1605914296.585,0.0
1605914298.674,0.0
1605914299.197,0.0
1605914304.396,1.0
1605914489.022,0.0
1605914489.25,0.0
1605914806.524,0.0
1605914806.587,0.0
1605914817.45,1.0
1605914858.901,1.0
1605917228.895,1.0
1605918438.881,1.0
1605920822.87,1.0
1605922035.872,1.0
1605924428.873,1.0
1605925648.908,1.0
1605928048.906,1.0
1605930423.94,1.0
1605931668.924,1.0
1605933487.927,1.0
1605934692.912,1.0
1605935907.923,1.0
1605937965.909,1.0
1605939468.928,1.0
1605940673.942,1.0
1605941882.927,1.0
1605943966.95,1.0
1605945183.932,1.0
1605947330.42,1.0
1605947332.631,1.0
1605947505.375,1.0
1605947512.175,1.0
1605948949.86,1.0
1605949022.144,1.0
1605950351.972,1.0
1605950356.709,1.0
1605951552.087,1.0
1605951592.702,1.0
1605952751.976,1.0
1605953961.82,1.0
1605953964.717,1.0
1605955161.87,1.0
1605956362.053,1.0
1605956362.677,1.0
1605957561.793,1.0
1605957562.705,1.0
1605958772.392,1.0
1605958794.709,1.0
1605959971.845,1.0
1605961162.714,1.0
1605961214.933,1.0
1605962516.553,1.0
1605963564.711,1.0
1605964334.724,1.0
1605964822.742,1.0
1605966734.429,1.0
1605967003.732,1.0
1605968193.169,1.0
1605968207.716,1.0
1605969402.287,1.0
1605969504.735,1.0
1605970602.224,1.0
1605971802.818,1.0
1605971813.737,1.0
1605973208.923,1.0
1605974266.736,1.0
1605975402.866,1.0
1605976602.861,1.0
1605976611.728,1.0
1605978484.813,1.0
1605978997.772,1.0
1605980207.768,1.0
1605980556.738,1.0
1605982603.682,1.0
1605982608.761,1.0
1605983802.852,1.0
1605983819.763,1.0
1605985024.542,1.0
1605985024.752,1.0
1605986532.709,1.0
1605987400.771,1.0
1605987732.761,1.0
1605988947.928,1.0
1605989126.78,1.0
1605990246.442,1.0
1605990326.768,1.0
1605991546.874,1.0
1605991570.743,1.0
1605992746.807,1.0
1605992818.764,1.0
1605993946.798,1.0
1605994127.777,1.0
1605995146.838,1.0
1605996346.838,1.0
1605996367.782,1.0
1605997546.929,1.0
1605997678.761,1.0
1605998746.801,1.0
1605999946.97,1.0
1605999948.772,1.0
1606001869.468,1.0
1606002352.801,1.0
1606003203.7,1.0
1606004411.126,1.0
1606004740.769,1.0
1606005664.38,1.0
1606005948.761,1.0
1606006860.89,1.0
1606008061.966,1.0
1606008379.762,1.0
1606009546.95,1.0
1606009650.804,1.0
1606010746.924,1.0
1606011946.889,1.0
1606012037.963,1.0
1606013146.863,1.0
1606013247.786,1.0
1606014346.988,1.0
1606015556.849,1.0
1606015652.776,1.0
1606016767.382,1.0
1606017966.807,1.0
1606017967.783,1.0
1606019500.918,1.0
1606019658.805,1.0
1606020700.81,1.0
1606020901.802,1.0
1606022921.917,1.0
1606022962.823,1.0
1606024122.036,1.0
1606024182.831,1.0
1606025322.023,1.0
1606025402.833,1.0
1606026678.836,1.0
1606027878.789,1.0
1606029089.305,1.0
1606030185.803,1.0
1606031106.32,1.0
1606032556.763,1.0
1606032565.809,1.0
1606033926.334,1.0
1606034097.8,1.0
1606035241.558,1.0
1606035301.812,1.0
1606036441.39,1.0
1606036506.811,1.0
1606038781.897,1.0
1606038907.829,1.0
1606040106.904,1.0
1606040119.838,1.0
1606041306.927,1.0
1606041357.837,1.0
1606042803.717,1.0
1606043855.823,1.0
1606044906.866,1.0
1606046107.029,1.0
1606046137.857,1.0
1606047674.087,1.0
1606048176.85,1.0
1606049264.696,1.0
1606050527.264,1.0
1606050541.865,1.0
1606051727.241,1.0
1606051780.878,1.0
1606052928.457,1.0
1606052989.855,1.0
1606054127.876,1.0
1606055328.056,1.0
1606055328.865,1.0
1606056528.302,1.0
1606056537.874,1.0
1606057727.296,1.0
1606057757.888,1.0
1606059088.005,1.0
1606060138.876,1.0
1606060902.628,1.0
1606062238.764,1.0
1606062538.843,1.0
1606064295.531,1.0
1606064925.885,1.0
1606065548.469,1.0
1606066126.885,1.0
1606066774.821,1.0
1606068390.091,1.0
1606068535.861,1.0
1606069727.628,1.0
1606070937.248,1.0
1606070947.982,1.0
1606072148.962,1.0
1606072149.862,1.0
1606073818.617,1.0
1606074539.876,1.0
1606075727.235,1.0
1606075740.873,1.0
1606076933.75,1.0
1606078137.247,1.0
1606078370.53,1.0
1606079337.265,1.0
1606080537.275,1.0
1606081737.225,1.0
1606081877.904,1.0
1606082937.256,1.0
1606084131.86,1.0
1606084148.575,1.0
1606085347.252,1.0
1606085387.913,1.0
1606086678.066,1.0
1606087729.857,1.0
1606088555.433,1.0
1606089755.443,1.0
1606090121.902,1.0
1606091031.763,1.0
1606091327.909,1.0
1606092527.89,1.0
1606092660.571,1.0
1606093864.756,1.0
1606094924.907,1.0
1606095117.126,1.0
1606096317.228,1.0
1606097321.916,1.0
1606097517.19,1.0
1606098532.939,1.0
1606098839.517,1.0
1606100920.922,1.0
1606101012.533,1.0
1606102121.95,1.0
1606102254.78,1.0
1606103322.941,1.0
1606103592.348,1.0
1606104527.915,1.0
1606105727.292,1.0
1606105737.926,1.0
1606106940.972,1.0
1606107234.909,1.0
1606108199.298,1.0
1606108443.932,1.0
1606110416.316,1.0
1606110834.929,1.0
1606111893.443,1.0
1606112056.921,1.0
1606113272.208,1.0
1606113332.92,1.0
1606114472.24,1.0
1606115672.311,1.0
1606115688.9,1.0
1606116872.259,1.0
1606118072.252,1.0
1606118092.942,1.0
1606119461.058,1.0
1606120482.965,1.0
1606121052.271,1.0
1606122262.234,1.0
1606122262.968,1.0
1606123949.657,1.0
1606124672.932,1.0
1606125299.613,1.0
1606126821.42,1.0
1606127162.921,1.0
1606128262.346,1.0
1606129462.252,1.0
1606130662.25,1.0
1606130843.946,1.0
1606131862.274,1.0
1606133062.27,1.0
1606134262.249,1.0
1606135462.278,1.0
1606136653.957,1.0
1606137532.47,1.0
1606139016.584,1.0
1606140262.254,1.0
1606140322.948,1.0
1606141468.082,1.0
1606141863.265,1.0
1606143063.468,1.0
1606144263.54,1.0
1606144293.953,1.0
1606145463.243,1.0
1606145533.991,1.0
1606146663.231,1.0
1606147863.264,1.0
1606149063.261,1.0
1606149284.982,1.0
1606150263.418,1.0
1606151463.253,1.0
1606151465.967,1.0
1606152663.239,1.0
1606153863.275,1.0
1606154063.997,1.0
1606155063.248,1.0
1606156264.525,1.0
1606156410.99,1.0
1606157464.013,1.0
1606158663.241,1.0
1606159411.693,0.0
1606159411.731,0.0
1606159411.84,0.0
1606159427.445,0.0
1606159427.479,0.0
1606159429.717,1.0
1606160680.895,1.0
1606160681.51,0.0
1606160682.094,0.0
1606160710.063,0.0
1606160710.425,0.0
1606160720.817,1.0
1606160726.459,1.0
1606160726.525,0.0
1606160726.588,0.0
1606160731.766,0.0
1606160732.006,0.0
1606160734.544,1.0
1606163253.995,1.0
1606165634.001,1.0
1606168031.997,1.0
1606170467.022,1.0
1606172751.992,1.0
1606173956.959,1.0
1606176338.019,1.0
1606177538.002,1.0
1606179937.022,1.0
1606180604.003,1.0
1606183952.144,1.0
1606183955.984,1.0
1606184241.237,1.0
1606187933.327,1.0
1606188041.98,1.0
1606190338.022,1.0
1606192736.033,1.0
1606193951.031,1.0
1606194376.832,1.0
1606197484.209,1.0
1606197497.033,1.0
1606197870.912,1.0
1606198863.001,1.0
1606198876.202,1.0
1606200079.056,1.0
1606201280.066,1.0
1606202484.051,1.0
1606204880.042,1.0
1606211056.057,1.0
1606212309.578,0.0
1606212310.524,0.0
1606212715.975,0.0
1606212716.027,0.0
1606212719.036,1.0
1606212746.216,1.0
1606212746.364,0.0
1606212746.406,0.0
1606212840.035,0.0
1606212840.086,0.0
1606212851.475,1.0
1606212867.242,0.0
1606212867.296,0.0
1606213071.793,0.0
1606213071.828,0.0
1606213074.216,1.0
1606213137.909,0.0
1606213138.006,0.0
1606213405.648,0.0
1606213405.681,0.0
1606213408.934,1.0
1606213448.088,0.0
1606213448.234,0.0
1606213487.911,0.0
1606213488.095,0.0
1606213489.537,1.0
1606213530.054,1.0
1606215970.055,1.0
1606218380.038,1.0
1606222095.066,1.0
1606223787.068,1.0
1606225006.048,1.0
1606227456.053,1.0
1606228656.057,1.0
1606230967.061,1.0
1606231223.803,0.0
1606231223.991,0.0
1606231234.053,0.0
1606231234.081,0.0
1606231235.743,1.0
1606232466.053,1.0
1606233676.07,1.0
1606236059.047,1.0
1606238111.051,1.0
1606240488.077,1.0
1606241707.051,1.0
1606242921.05,1.0
1606251526.137,1.0
1606253706.072,1.0
1606256115.069,1.0
1606258506.077,1.0
1606259715.071,1.0
1606262106.106,1.0
1606263311.055,1.0
1606265707.098,1.0
1606266675.318,1.0
1606269951.324,1.0
1606269966.106,1.0
1606270244.772,1.0
1606276748.259,1.0
1606277342.443,1.0
1606282523.065,1.0
1606282524.107,1.0
1606285071.111,1.0
1606287312.141,1.0
1606288523.143,1.0
1606289727.124,1.0
1606290968.137,1.0
1606293328.149,1.0
1606295035.929,1.0
1606295286.821,1.0
1606296233.127,1.0
1606297443.28,1.0
1606297448.196,1.0
1606298643.861,1.0
1606299843.831,1.0
1606300064.189,1.0
1606301044.092,1.0
1606302243.855,1.0
1606302251.188,1.0
1606303444.998,1.0
1606303605.214,1.0
1606304643.259,1.0
1606305843.233,1.0
1606305924.162,1.0
1606306600.266,0.0
1606306600.31,0.0
1606306600.37,0.0
1606308052.53,0.0
1606308052.628,0.0
1606308059.594,1.0
1606308077.173,1.0
1606308103.586,0.0
1606308103.817,0.0
1606308356.716,0.0
1606308356.77,0.0
1606308361.581,1.0
1606308431.25,0.0
1606308431.451,0.0
1606308435.907,0.0
1606308436.018,0.0
1606308440.98,0.0
1606308441.025,0.0
1606308441.348,0.0
1606308701.905,0.0
1606308701.934,0.0
1606308706.662,1.0
1606308717.443,0.0
1606308717.546,0.0
1606308779.824,0.0
1606308779.849,0.0
1606308791.98,1.0
1606308797.275,0.0
1606308797.47,0.0
1606308809.622,0.0
1606308809.66,0.0
1606308813.445,0.0
1606308813.495,0.0
1606308813.652,0.0
1606309000.027,0.0
1606309000.054,0.0
1606309004.86,1.0
1606309005.376,0.0
1606309005.516,0.0
1606309093.615,0.0
1606309093.647,0.0
1606309114.436,1.0
1606310388.191,1.0
1606312777.21,1.0
1606313990.193,1.0
1606315995.723,0.0
1606315995.891,0.0
1606317084.37,0.0
1606317084.407,0.0
1606317088.821,0.0
1606317088.855,0.0
1606317089.136,0.0
1606317102.177,0.0
1606317102.205,0.0
1606317105.432,1.0
1606317156.168,1.0
1606319511.182,1.0
1606320728.199,1.0
1606323196.205,1.0
1606325514.193,1.0
1606326894.201,1.0
1606329195.181,1.0
1606334103.958,1.0
1606336820.481,1.0
1606336899.196,1.0
1606337107.529,1.0
1606337327.805,1.0
1606338568.274,1.0
1606341583.902,0.0
1606341584.142,0.0
1606341962.681,0.0
1606341962.71,0.0
1606341966.753,1.0
1606343335.187,1.0
1606345574.188,1.0
1606346825.155,1.0
1606349235.156,1.0
1606351596.167,1.0
1606354005.16,1.0
1606355205.157,1.0
1606357615.244,1.0
1606360115.201,1.0
1606362385.201,1.0
1606363595.2,1.0
1606365078.205,1.0
1606366302.225,1.0
1606368181.214,1.0
1606370386.229,1.0
1606371597.216,1.0
1606372823.213,1.0
