time,rssi
1629450449.243,-55
1629450449.243,-55
1629450449.243,-65
1629450449.243,-66
1629450449.243,-66
1629450449.243,-66
1629450449.243,-66
1629450449.243,-66
1629450449.243,-68
1629450449.243,-72
1629450461.898,0
1629450483.954,-54
1629450483.954,-54
1629450483.954,-54
1629450483.954,-54
1629450483.954,-56
1629450483.954,-56
1629450483.954,-57
1629450483.954,-75
1629450483.954,-76
1629450483.954,-78
1629450483.954,-78
1629450483.954,-82
1629450483.954,-83
1629450483.954,-83
1629450483.954,-83
1629450792.468,0
1629451093.784,0
1629451395.311,0
1629451696.749,0
1629451998.546,0
1629452239.495,0
1629452543.628,0
1629453394.52,0
1629453409.917,-52
1629453409.917,-55
1629453409.917,-55
1629453409.917,-55
1629453409.917,-55
1629453409.917,-55
1629453409.917,-55
1629453409.917,-56
1629453409.917,-69
1629453409.917,-69
1629453409.917,-70
1629453409.917,-71
1629453409.917,-72
1629453409.917,-76
1629453409.917,-76
1629453409.917,-77
1629453409.917,-77
1629453409.917,-79
1629453409.917,-79
1629453409.917,-79
1629453409.917,-82
1629453515.15,0
1629453553.983,-48
1629453553.983,-49
1629453553.983,-49
1629453553.983,-49
1629453553.983,-49
1629453553.983,-49
1629453553.983,-50
1629453553.983,-50
1629453553.983,-50
1629453553.983,-51
1629453553.983,-51
1629453553.983,-56
1629453553.983,-56
1629453553.983,-56
1629453553.983,-58
1629453566.75,-43
1629453566.75,-43
1629453566.75,-43
1629453566.75,-43
1629453566.75,-48
1629453566.75,-48
1629453566.75,-48
1629453566.75,-49
1629453566.75,-49
1629453566.75,-50
1629453566.75,-50
1629453566.75,-50
1629453566.75,-50
1629453566.75,-53
1629453566.75,-53
1629453566.75,-76
1629453879.806,0
1629454158.209,0
1629455035.262,0
1629455579.424,-44
1629455579.424,-45
1629455579.424,-45
1629455579.424,-49
1629455579.424,-49
1629455579.424,-49
1629455579.424,-49
1629455579.424,-49
1629455579.424,-49
1629455579.424,-50
1629455579.424,-52
1629455579.424,-53
1629455579.424,-53
1629455579.424,-53
1629455579.424,-55
1629455579.424,-77
1629455593.092,0
1629455689.516,-46
1629455689.516,-47
1629455689.516,-47
1629455689.516,-49
1629455689.516,-49
1629455689.516,-49
1629455689.516,-50
1629455689.516,-50
1629455689.516,-50
1629455689.516,-51
1629455689.516,-56
1629455689.516,-57
1629455689.516,-58
1629455689.516,-59
1629455689.516,-59
1629455714.38,0
1629455792.507,-44
1629455792.507,-44
1629455792.507,-44
1629455792.507,-44
1629455792.507,-48
1629455792.507,-48
1629455792.507,-48
1629455792.507,-53
1629455792.507,-53
1629455792.507,-53
1629455792.507,-57
1629455792.507,-61
1629455792.507,-70
1629455792.507,-70
1629455961.058,-46
1629455961.058,-47
1629455961.058,-47
1629455961.058,-52
1629455961.058,-52
1629455961.058,-52
1629455961.058,-52
1629455961.058,-54
1629455961.058,-54
1629455961.058,-54
1629455961.058,-54
1629455961.058,-55
1629455961.058,-55
1629455961.058,-55
1629455961.058,-78
1629455971.944,0
1629456084.837,-45
1629456084.837,-46
1629456084.837,-46
1629456084.837,-46
1629456084.837,-46
1629456084.837,-46
1629456084.837,-46
1629456084.837,-50
1629456084.837,-50
1629456084.837,-50
1629456084.837,-53
1629456084.837,-55
1629456084.837,-56
1629456084.837,-56
1629456084.837,-80
1629456299.654,0
1629456622.164,0
1629456924.105,0
1629457073.469,-48
1629457073.469,-49
1629457073.469,-49
1629457073.469,-51
1629457073.469,-54
1629457073.469,-54
1629457073.469,-54
1629457073.469,-69
1629457073.469,-70
1629457073.469,-71
1629457073.469,-75
1629457073.469,-77
1629457073.469,-79
1629457073.469,-79
1629457073.469,-80
1629457073.469,-80
1629457073.469,-80
1629457073.469,-80
1629457073.469,-80
1629457073.469,-81
1629457073.469,-84
1629457225.269,0
1629457242.482,-49
1629457242.482,-51
1629457242.482,-51
1629457242.482,-52
1629457242.482,-58
1629457242.482,-58
1629457242.482,-58
1629457242.482,-59
1629457242.482,-59
1629457242.482,-59
1629457242.482,-60
1629457242.482,-65
1629457242.482,-66
1629457242.482,-67
1629457242.482,-68
1629457242.482,-70
1629457242.482,-76
1629457242.482,-78
1629457242.482,-78
1629457242.482,-78
1629457242.482,-78
1629457242.482,-78
1629457242.482,-79
1629457242.482,-80
1629457242.482,-81
1629457242.482,-83
1629457255.81,-58
1629457255.81,-61
1629457255.81,-61
1629457255.81,-61
1629457255.81,-61
1629457255.81,-62
1629457255.81,-62
1629457255.81,-63
1629457255.81,-64
1629457255.81,-68
1629457255.81,-68
1629457255.81,-68
1629457255.81,-68
1629457255.81,-69
1629457255.81,-69
1629457255.81,-73
1629457255.81,-74
1629457255.81,-77
1629457255.81,-78
1629457255.81,-78
1629457255.81,-78
1629457255.81,-79
1629457472.274,0
1629457805.958,0
1629458491.518,0
1629458635.836,0
1629459070.689,0
1629459389.458,-61
1629459389.458,-62
1629459389.458,-63
1629459389.458,-64
1629459389.458,-64
1629459389.458,-65
1629459389.458,-65
1629459389.458,-67
1629459389.458,-68
1629459389.458,-68
1629459389.458,-68
1629459389.458,-68
1629459389.458,-69
1629459389.458,-70
1629459389.458,-70
1629459389.458,-74
1629459389.458,-74
1629459389.458,-75
1629459389.458,-76
1629459389.458,-76
1629459389.458,-76
1629459389.458,-77
1629459389.458,-77
1629459389.458,-77
1629459389.458,-77
1629459389.458,-77
1629459389.458,-77
1629459389.458,-77
1629459389.458,-80
1629459389.458,-80
1629459389.458,-80
1629459389.458,-80
1629459389.458,-85
1629459400.504,0
1629459847.496,0
1629460340.679,-56
1629460340.679,-66
1629460340.679,-67
1629460340.679,-67
1629460340.679,-69
1629460340.679,-70
1629460340.679,-71
1629460340.679,-71
1629460340.679,-71
1629460340.679,-72
1629460340.679,-72
1629460340.679,-74
1629460340.679,-74
1629460340.679,-74
1629460340.679,-75
1629460340.679,-75
1629460340.679,-77
1629460340.679,-77
1629460340.679,-79
1629460340.679,-80
1629460340.679,-81
1629460340.679,-81
1629460340.679,-82
1629460340.679,-84
1629460340.679,-85
1629460340.679,-85
1629460340.679,-86
1629460355.224,0
1629460473.324,-54
1629460473.324,-54
1629460473.324,-54
1629460473.324,-61
1629460473.324,-62
1629460473.324,-62
1629460473.324,-68
1629460473.324,-68
1629460473.324,-68
1629460473.324,-68
1629460473.324,-68
1629460473.324,-69
1629460473.324,-69
1629460473.324,-69
1629460473.324,-70
1629460473.324,-70
1629460473.324,-71
1629460473.324,-71
1629460473.324,-71
1629460473.324,-73
1629460473.324,-73
1629460473.324,-74
1629460473.324,-75
1629460473.324,-75
1629460473.324,-76
1629460473.324,-76
1629460473.324,-77
1629460473.324,-79
1629460473.324,-86
1629460504.541,-59
1629460504.541,-60
1629460504.541,-60
1629460504.541,-66
1629460504.541,-68
1629460504.541,-68
1629460504.541,-68
1629460504.541,-69
1629460504.541,-69
1629460504.541,-70
1629460504.541,-70
1629460504.541,-70
1629460504.541,-71
1629460504.541,-71
1629460504.541,-71
1629460504.541,-71
1629460504.541,-71
1629460504.541,-72
1629460504.541,-72
1629460504.541,-72
1629460504.541,-72
1629460504.541,-73
1629460504.541,-73
1629460504.541,-79
1629460504.541,-79
1629460504.541,-80
1629460504.541,-80
1629460504.541,-82
1629460504.541,-83
1629460504.541,-83
1629460504.541,-86
1629460504.541,-87
1629460588.898,-65
1629460588.898,-66
1629460588.898,-66
1629460588.898,-67
1629460588.898,-67
1629460588.898,-68
1629460588.898,-68
1629460588.898,-68
1629460588.898,-69
1629460588.898,-70
1629460588.898,-70
1629460588.898,-71
1629460588.898,-71
1629460588.898,-71
1629460588.898,-75
1629460588.898,-79
1629460588.898,-79
1629460588.898,-80
1629460588.898,-80
1629460588.898,-83
1629460588.898,-83
1629460588.898,-84
1629460588.898,-85
1629460609.31,0
1629460953.474,0
1629461200.604,0
1629461567.231,0
1629461885.522,0
1629462235.673,0
1629462534.201,0
1629462985.601,0
1629463590.948,0
1629464207.223,0
1629464223.202,0
1629464298.757,-66
1629464298.757,-69
1629464298.757,-72
1629464298.757,-74
1629464298.757,-75
1629464298.757,-75
1629464298.757,-75
1629464298.757,-75
1629464298.757,-76
1629464298.757,-76
1629464298.757,-76
1629464298.757,-77
1629464298.757,-78
1629464298.757,-78
1629464298.757,-78
1629464298.757,-78
1629464298.757,-78
1629464298.757,-78
1629464298.757,-78
1629464298.757,-78
1629464298.757,-79
1629464298.757,-79
1629464298.757,-79
1629464298.757,-79
1629464298.757,-80
1629464298.757,-81
1629464298.757,-81
1629464298.757,-81
1629464298.757,-82
1629464298.757,-82
1629464298.757,-82
1629464298.757,-83
1629464298.757,-83
1629464298.757,-84
1629464298.757,-84
1629464298.757,-84
1629464298.757,-84
1629464298.757,-84
1629464298.757,-84
1629464298.757,-84
1629464298.757,-85
1629464298.757,-85
1629464298.757,-85
1629464298.757,-85
1629464298.757,-86
1629464298.757,-86
1629464520.381,-60
1629464520.381,-60
1629464520.381,-60
1629464520.381,-61
1629464520.381,-62
1629464520.381,-62
1629464520.381,-62
1629464520.381,-63
1629464520.381,-63
1629464520.381,-68
1629464520.381,-69
1629464520.381,-69
1629464520.381,-72
1629464520.381,-73
1629464520.381,-74
1629464520.381,-74
1629464520.381,-74
1629464520.381,-74
1629464520.381,-74
1629464520.381,-75
1629464520.381,-75
1629464520.381,-75
1629464520.381,-75
1629464520.381,-77
1629464520.381,-77
1629464520.381,-77
1629464520.381,-78
1629464520.381,-79
1629464520.381,-79
1629464520.381,-79
1629464520.381,-79
1629464520.381,-79
1629464520.381,-79
1629464520.381,-79
1629464520.381,-79
1629464520.381,-79
1629464520.381,-80
1629464520.381,-84
1629464520.381,-85
1629464520.381,-85
1629464520.381,-86
1629464520.381,-86
1629464520.381,-86
1629464520.381,-87
1629464520.381,-87
1629464520.381,-87
1629464520.381,-87
1629464530.695,0
1629465167.874,0
1629465240.258,0
1629465531.683,0
1629465620.399,-49
1629465620.399,-50
1629465620.399,-61
1629465620.399,-61
1629465620.399,-61
1629465620.399,-67
1629465620.399,-71
1629465620.399,-72
1629465620.399,-76
1629465620.399,-76
1629465620.399,-77
1629465620.399,-78
1629465620.399,-78
1629465620.399,-82
1629465796.01,0
1629466006.729,-46
1629466006.729,-60
1629466006.729,-61
1629466006.729,-63
1629466006.729,-64
1629466006.729,-64
1629466006.729,-64
1629466006.729,-64
1629466006.729,-65
1629466006.729,-65
1629466006.729,-67
1629466006.729,-71
1629466006.729,-72
1629466006.729,-72
1629466006.729,-72
1629466006.729,-72
1629466006.729,-72
1629466006.729,-73
1629466006.729,-74
1629466006.729,-75
1629466006.729,-76
1629466006.729,-78
1629466006.729,-78
1629466006.729,-79
1629466006.729,-80
1629466006.729,-80
1629466006.729,-82
1629466006.729,-82
1629466006.729,-82
1629466006.729,-83
1629466006.729,-85
1629466006.729,-85
1629466006.729,-85
1629466006.729,-85
1629466006.729,-86
1629466006.729,-86
1629466006.729,-86
1629466006.729,-86
1629466006.729,-86
1629466006.729,-86
1629466006.729,-86
1629466006.729,-86
1629466006.729,-86
1629466006.729,-86
1629466006.729,-86
1629466006.729,-86
1629466006.729,-86
1629466006.729,-86
1629466006.729,-87
1629466006.729,-87
1629466006.729,-87
1629466006.729,-87
1629466006.729,-87
1629466006.729,-88
1629466036.955,0
1629466650.671,-60
1629466650.671,-66
1629466650.671,-66
1629466650.671,-66
1629466650.671,-66
1629466650.671,-67
1629466650.671,-67
1629466650.671,-68
1629466650.671,-69
1629466650.671,-72
1629466650.671,-73
1629466650.671,-73
1629466650.671,-74
1629466650.671,-75
1629466650.671,-77
1629466650.671,-78
1629466650.671,-80
1629466650.671,-80
1629466650.671,-81
1629466650.671,-81
1629466650.671,-81
1629466650.671,-81
1629466650.671,-81
1629466650.671,-82
1629466650.671,-83
1629466650.671,-83
1629466650.671,-83
1629466650.671,-83
1629466650.671,-83
1629466650.671,-83
1629466650.671,-85
1629466650.671,-85
1629466650.671,-85
1629466650.671,-86
1629466650.671,-86
1629466650.671,-86
1629466650.671,-86
1629466650.671,-86
1629466650.671,-87
1629466650.671,-87
1629466650.671,-88
1629466650.671,-88
1629466719.664,0
1629467047.834,0
1629467211.635,-76
1629467211.635,-76
1629467211.635,-77
1629467211.635,-77
1629467211.635,-77
1629467211.635,-77
1629467211.635,-78
1629467211.635,-78
1629467211.635,-79
1629467211.635,-79
1629467211.635,-79
1629467211.635,-79
1629467211.635,-80
1629467211.635,-80
1629467211.635,-80
1629467211.635,-80
1629467211.635,-80
1629467211.635,-80
1629467211.635,-81
1629467211.635,-82
1629467211.635,-82
1629467211.635,-82
1629467211.635,-83
1629467211.635,-84
1629467211.635,-85
1629467211.635,-85
1629467211.635,-85
1629467211.635,-86
1629467211.635,-86
1629467211.635,-86
1629467494.371,0
1629467668.28,-60
1629467668.28,-60
1629467668.28,-61
1629467668.28,-61
1629467668.28,-62
1629467668.28,-62
1629467668.28,-63
1629467668.28,-63
1629467668.28,-64
1629467668.28,-65
1629467668.28,-66
1629467668.28,-66
1629467668.28,-66
1629467668.28,-67
1629467668.28,-67
1629467668.28,-67
1629467668.28,-68
1629467668.28,-68
1629467668.28,-68
1629467668.28,-69
1629467668.28,-70
1629467668.28,-72
1629467668.28,-72
1629467668.28,-74
1629467668.28,-74
1629467668.28,-74
1629467668.28,-75
1629467668.28,-75
1629467668.28,-75
1629467668.28,-76
1629467668.28,-76
1629467668.28,-76
1629467668.28,-76
1629467668.28,-77
1629467668.28,-77
1629467668.28,-77
1629467668.28,-77
1629467668.28,-78
1629467668.28,-78
1629467668.28,-79
1629467668.28,-79
1629467668.28,-79
1629467668.28,-79
1629467668.28,-79
1629467668.28,-79
1629467668.28,-80
1629467668.28,-81
1629467668.28,-81
1629467668.28,-81
1629467668.28,-82
1629467668.28,-82
1629467668.28,-82
1629467668.28,-83
1629467668.28,-83
1629467668.28,-85
1629467668.28,-85
1629467668.28,-85
1629467668.28,-85
1629467668.28,-85
1629467668.28,-85
1629467668.28,-85
1629467668.28,-85
1629467668.28,-85
1629467668.28,-85
1629467668.28,-85
1629467668.28,-86
1629467668.28,-86
1629467668.28,-86
1629467668.28,-87
1629467668.28,-87
1629467668.28,-87
1629467668.28,-87
1629467668.28,-87
1629467668.28,-87
1629467668.28,-90
1629467675.175,0
1629467682.239,-66
1629467682.239,-66
1629467682.239,-66
1629467682.239,-66
1629467682.239,-66
1629467682.239,-67
1629467682.239,-69
1629467682.239,-71
1629467682.239,-73
1629467682.239,-73
1629467682.239,-73
1629467682.239,-73
1629467682.239,-74
1629467682.239,-74
1629467682.239,-74
1629467682.239,-74
1629467682.239,-75
1629467682.239,-75
1629467682.239,-75
1629467682.239,-75
1629467682.239,-75
1629467682.239,-76
1629467682.239,-76
1629467682.239,-76
1629467682.239,-77
1629467682.239,-77
1629467682.239,-77
1629467682.239,-77
1629467682.239,-83
1629467682.239,-83
1629467682.239,-83
1629467682.239,-83
1629467682.239,-84
1629467682.239,-85
1629467682.239,-85
1629467682.239,-85
1629467699.546,-70
1629467699.546,-73
1629467699.546,-75
1629467699.546,-76
1629467699.546,-76
1629467699.546,-76
1629467699.546,-78
1629467699.546,-78
1629467699.546,-79
1629467699.546,-79
1629467699.546,-80
1629467699.546,-80
1629467699.546,-80
1629467699.546,-81
1629467699.546,-81
1629467699.546,-82
1629467699.546,-83
1629467699.546,-83
1629467699.546,-83
1629467699.546,-83
1629467778.255,-59
1629467778.255,-64
1629467778.255,-64
1629467778.255,-65
1629467778.255,-68
1629467778.255,-69
1629467778.255,-72
1629467778.255,-73
1629467778.255,-75
1629467778.255,-76
1629467778.255,-78
1629467778.255,-79
1629467778.255,-80
1629467778.255,-80
1629467778.255,-84
1629467778.255,-85
1629467778.255,-87
1629467792.203,-60
1629467792.203,-66
1629467792.203,-67
1629467792.203,-70
1629467792.203,-70
1629467792.203,-70
1629467792.203,-72
1629467792.203,-73
1629467792.203,-73
1629467792.203,-74
1629467792.203,-75
1629467792.203,-75
1629467792.203,-78
1629467792.203,-78
1629467792.203,-79
1629467792.203,-79
1629467792.203,-80
1629467792.203,-81
1629467792.203,-81
1629467792.203,-82
1629467792.203,-84
1629467792.203,-85
1629467792.203,-85
1629467792.203,-85
1629467792.203,-86
1629467792.203,-86
1629467792.203,-87
1629467792.203,-88
1629467792.203,-88
1629467805.866,-64
1629467805.866,-69
1629467805.866,-70
1629467805.866,-72
1629467805.866,-73
1629467805.866,-75
1629467805.866,-75
1629467805.866,-76
1629467805.866,-76
1629467805.866,-77
1629467805.866,-77
1629467805.866,-77
1629467805.866,-78
1629467805.866,-78
1629467805.866,-78
1629467805.866,-81
1629467805.866,-83
1629467805.866,-84
1629467805.866,-84
1629467805.866,-84
1629467805.866,-85
1629467805.866,-86
1629467805.866,-86
1629467805.866,-86
1629467805.866,-88
1629467805.866,-88
1629467805.866,-88
1629467876.493,-63
1629467876.493,-68
1629467876.493,-68
1629467876.493,-71
1629467876.493,-71
1629467876.493,-72
1629467876.493,-73
1629467876.493,-74
1629467876.493,-76
1629467876.493,-76
1629467876.493,-76
1629467876.493,-78
1629467876.493,-78
1629467876.493,-81
1629467876.493,-82
1629467876.493,-82
1629467876.493,-83
1629467916.133,0
1629468094.224,-61
1629468094.224,-64
1629468094.224,-65
1629468094.224,-65
1629468094.224,-66
1629468094.224,-67
1629468094.224,-68
1629468094.224,-69
1629468094.224,-69
1629468094.224,-70
1629468094.224,-70
1629468094.224,-70
1629468094.224,-71
1629468094.224,-71
1629468094.224,-71
1629468094.224,-72
1629468094.224,-72
1629468094.224,-72
1629468094.224,-72
1629468094.224,-73
1629468094.224,-73
1629468094.224,-73
1629468094.224,-73
1629468094.224,-73
1629468094.224,-73
1629468094.224,-73
1629468094.224,-74
1629468094.224,-75
1629468094.224,-76
1629468094.224,-76
1629468094.224,-78
1629468094.224,-78
1629468094.224,-78
1629468094.224,-78
1629468094.224,-78
1629468094.224,-79
1629468094.224,-79
1629468094.224,-79
1629468094.224,-80
1629468094.224,-80
1629468094.224,-81
1629468094.224,-81
1629468094.224,-81
1629468094.224,-81
1629468094.224,-81
1629468094.224,-83
1629468094.224,-83
1629468094.224,-83
1629468094.224,-83
1629468094.224,-83
1629468094.224,-84
1629468094.224,-84
1629468094.224,-84
1629468094.224,-84
1629468094.224,-85
1629468094.224,-85
1629468094.224,-85
1629468094.224,-85
1629468094.224,-85
1629468094.224,-85
1629468094.224,-85
1629468094.224,-85
1629468094.224,-85
1629468094.224,-86
1629468094.224,-86
1629468094.224,-86
1629468094.224,-86
1629468094.224,-86
1629468094.224,-86
1629468094.224,-86
1629468094.224,-86
1629468094.224,-86
1629468094.224,-87
1629468094.224,-87
1629468094.224,-87
1629468094.224,-87
1629468094.224,-87
1629468094.224,-87
1629468094.224,-90
1629468277.784,0
1629468642.11,0
1629468644.877,-34
1629468644.877,-35
1629468644.877,-43
1629468644.877,-49
1629468644.877,-68
1629468644.877,-77
1629468644.877,-78
1629468644.877,-78
1629468644.877,-83
1629468730.41,-31
1629468730.41,-31
1629468730.41,-35
1629468730.41,-56
1629468730.41,-61
1629468730.41,-83
1629468803.914,-34
1629468803.914,-36
1629468803.914,-38
1629468803.914,-52
1629468803.914,-65
1629468803.914,-78
1629468803.914,-80
1629468847.908,-42
1629468847.908,-44
1629468847.908,-44
1629468847.908,-47
1629468847.908,-52
1629468847.908,-80
1629468847.908,-86
1629468847.908,-87
1629468907.18,-40
1629468907.18,-41
1629468907.18,-48
1629468907.18,-53
1629468907.18,-55
1629468907.18,-81
1629468927.726,0
1629469306.05,0
1629469909.756,0
1629469917.853,0
1629469949.252,-50
1629469949.252,-50
1629469949.252,-50
1629469949.252,-59
1629469949.252,-60
1629469949.252,-77
1629469949.252,-79
1629469949.252,-79
1629470134.794,-48
1629470134.794,-51
1629470134.794,-51
1629470134.794,-51
1629470134.794,-52
1629470134.794,-67
1629470134.794,-75
1629470134.794,-77
1629470134.794,-77
1629470134.794,-79
1629470285.253,-34
1629470285.253,-34
1629470285.253,-46
1629470285.253,-55
1629470285.253,-60
1629470285.253,-82
1629470285.253,-83
1629470306.173,0
1629470432.722,-38
1629470432.722,-38
1629470432.722,-51
1629470432.722,-60
1629470432.722,-67
1629470646.436,0
1629470654.172,-37
1629470654.172,-38
1629470654.172,-51
1629470654.172,-57
1629470654.172,-59
1629470654.172,-77
1629470654.172,-78
1629470755.149,-45
1629470755.149,-46
1629470755.149,-48
1629470755.149,-53
1629470755.149,-71
1629470755.149,-75
1629470755.149,-76
1629470755.149,-77
1629470755.149,-79
1629470755.149,-79
1629470755.149,-80
1629470755.149,-82
1629470983.151,0
1629471097.126,-37
1629471097.126,-38
1629471097.126,-52
1629471097.126,-57
1629471097.126,-57
1629471097.126,-79
1629471376.608,0
1629471494.911,-40
1629471494.911,-40
1629471494.911,-50
1629471494.911,-56
1629471494.911,-58
1629471494.911,-78
1629471494.911,-78
1629471494.911,-79
1629471494.911,-81
1629471499.353,0
1629472059.934,0
1629472731.673,0
1629472882.97,-43
1629472882.97,-44
1629472882.97,-44
1629472882.97,-58
1629472882.97,-61
1629472882.97,-76
1629472895.882,0
1629472922.923,-45
1629472922.923,-45
1629472922.923,-54
1629472922.923,-62
1629472922.923,-78
1629472984.575,-40
1629472984.575,-41
1629472984.575,-47
1629472984.575,-53
1629472984.575,-59
1629472984.575,-76
1629472984.575,-76
1629472984.575,-76
1629472984.575,-77
1629472984.575,-77
1629472984.575,-77
1629472984.575,-78
1629472984.575,-82
1629473061.096,0
1629473173.221,-50
1629473173.221,-69
1629473173.221,-69
1629473173.221,-70
1629473424.578,0
1629473725.496,0
1629473826.379,-38
1629473826.379,-38
1629473826.379,-48
1629473826.379,-58
1629473826.379,-73
1629473826.379,-73
1629473826.379,-74
1629473826.379,-74
1629473826.379,-75
1629473826.379,-75
1629473826.379,-75
1629473826.379,-75
1629473826.379,-78
1629473826.379,-78
1629473826.379,-85
1629474091.516,0
1629474132.434,-41
1629474132.434,-41
1629474132.434,-42
1629474132.434,-46
1629474132.434,-59
1629474132.434,-69
1629474132.434,-70
1629474132.434,-70
1629474132.434,-71
1629474132.434,-72
1629474132.434,-72
1629474132.434,-73
1629474132.434,-75
1629474132.434,-77
1629474132.434,-86
1629474132.434,-86
1629474132.434,-87
1629474132.434,-87
1629474132.434,-87
1629474132.434,-88
1629474132.434,-88
1629474231.374,-41
1629474231.374,-41
1629474231.374,-54
1629474231.374,-64
1629474231.374,-72
1629474231.374,-73
1629474231.374,-73
1629474231.374,-73
1629474231.374,-73
1629474231.374,-74
1629474231.374,-74
1629474231.374,-78
1629474231.374,-85
1629474231.374,-85
1629474231.374,-85
1629474231.374,-85
1629474231.374,-85
1629474231.374,-85
1629474231.374,-85
1629474231.374,-85
1629474231.374,-87
1629474231.374,-88
1629474319.107,-40
1629474319.107,-40
1629474319.107,-40
1629474319.107,-49
1629474319.107,-64
1629474319.107,-77
1629474319.107,-77
1629474319.107,-79
1629474448.326,-44
1629474448.326,-44
1629474448.326,-57
1629474448.326,-58
1629474448.326,-62
1629474448.326,-68
1629474448.326,-79
1629474459.898,0
1629474562.058,-40
1629474562.058,-41
1629474562.058,-47
1629474562.058,-48
1629474562.058,-63
1629474637.516,-49
1629474637.516,-49
1629474637.516,-51
1629474637.516,-52
1629474637.516,-72
1629474637.516,-76
1629474637.516,-77
1629474637.516,-79
1629474637.516,-80
1629474728.992,-44
1629474728.992,-44
1629474728.992,-49
1629474728.992,-54
1629474728.992,-57
1629474728.992,-61
1629474728.992,-76
1629474728.992,-78
1629474742.08,0
1629475089.719,0
1629475391.053,0
1629475685.344,0
1629475941.651,0
1629476287.733,0
1629476357.696,-56
1629476357.696,-60
1629476357.696,-60
1629476357.696,-61
1629476357.696,-61
1629476357.696,-68
1629476357.696,-68
1629476357.696,-68
1629476357.696,-72
1629476357.696,-74
1629476357.696,-74
1629476357.696,-75
1629476357.696,-75
1629476357.696,-75
1629476357.696,-75
1629476357.696,-80
1629476357.696,-80
1629476357.696,-81
1629476357.696,-81
1629476357.696,-81
1629476357.696,-82
1629476357.696,-83
1629476357.696,-83
1629476357.696,-84
1629476357.696,-86
1629476357.696,-86
1629476596.977,0
1629476898.239,0
1629476940.228,-59
1629476940.228,-60
1629476940.228,-60
1629476940.228,-60
1629476940.228,-61
1629476940.228,-61
1629476940.228,-65
1629476940.228,-66
1629476940.228,-71
1629476940.228,-74
1629476940.228,-75
1629476940.228,-75
1629476940.228,-76
1629476940.228,-78
1629476940.228,-78
1629476940.228,-80
1629476940.228,-80
1629476940.228,-81
1629476940.228,-81
1629476940.228,-82
1629476940.228,-84
1629476940.228,-85
1629476940.228,-85
1629476940.228,-85
1629476940.228,-86
1629476940.228,-86
1629477143.293,0
1629477169.111,-54
1629477169.111,-54
1629477169.111,-61
1629477169.111,-61
1629477169.111,-61
1629477169.111,-66
1629477169.111,-67
1629477169.111,-67
1629477169.111,-70
1629477169.111,-71
1629477169.111,-72
1629477169.111,-72
1629477169.111,-73
1629477169.111,-75
1629477169.111,-76
1629477169.111,-76
1629477169.111,-77
1629477169.111,-78
1629477169.111,-79
1629477169.111,-79
1629477169.111,-84
1629477169.111,-85
1629477169.111,-86
1629477243.934,-58
1629477243.934,-58
1629477243.934,-58
1629477243.934,-59
1629477243.934,-61
1629477243.934,-63
1629477243.934,-66
1629477243.934,-67
1629477243.934,-67
1629477243.934,-75
1629477243.934,-75
1629477243.934,-76
1629477243.934,-76
1629477243.934,-76
1629477243.934,-78
1629477243.934,-78
1629477243.934,-79
1629477243.934,-82
1629477243.934,-83
1629477243.934,-84
1629477243.934,-84
1629477243.934,-85
1629477519.958,0
1629477536.926,-57
1629477536.926,-57
1629477536.926,-57
1629477536.926,-75
1629477536.926,-76
1629477536.926,-76
1629477536.926,-80
1629477536.926,-83
1629477592.534,-60
1629477592.534,-62
1629477592.534,-62
1629477592.534,-62
1629477592.534,-62
1629477592.534,-65
1629477592.534,-73
1629477592.534,-75
1629477592.534,-80
1629477592.534,-80
1629477592.534,-82
1629477592.534,-82
1629477592.534,-85
1629477592.534,-86
1629477927.741,-51
1629477927.741,-52
1629477927.741,-53
1629477927.741,-53
1629477927.741,-53
1629477927.741,-55
1629477927.741,-68
1629477927.741,-69
1629477927.741,-73
1629477927.741,-73
1629477927.741,-75
1629477927.741,-75
1629477927.741,-75
1629477927.741,-76
1629477927.741,-77
1629477927.741,-77
1629477927.741,-77
1629477927.741,-78
1629477927.741,-79
1629477927.741,-79
1629477927.741,-79
1629477927.741,-85
1629477927.741,-86
1629477927.741,-87
1629478607.232,0
1629478737.981,-54
1629478737.981,-54
1629478737.981,-55
1629478737.981,-55
1629478737.981,-56
1629478737.981,-56
1629478737.981,-69
1629478737.981,-70
1629478737.981,-73
1629478737.981,-75
1629478737.981,-80
1629478737.981,-80
1629478737.981,-85
1629478737.981,-85
1629478822.068,-55
1629478822.068,-59
1629478822.068,-59
1629478822.068,-59
1629478822.068,-59
1629478822.068,-60
1629478822.068,-63
1629478822.068,-64
1629478822.068,-64
1629478822.068,-76
1629478822.068,-77
1629478822.068,-77
1629478822.068,-77
1629478822.068,-78
1629478822.068,-78
1629478822.068,-84
1629478822.068,-84
1629478822.068,-85
1629478822.068,-85
1629478822.068,-86
1629478822.068,-86
1629478822.068,-86
1629478822.068,-86
1629478822.068,-87
1629478822.068,-87
1629478822.068,-87
1629478837.041,0
1629479122.965,0
1629479378.034,0
1629479535.311,-44
1629479535.311,-44
1629479535.311,-69
1629479535.311,-69
1629479535.311,-69
1629479535.311,-71
1629479535.311,-72
1629479535.311,-75
1629479535.311,-75
1629479535.311,-76
1629479535.311,-76
1629479535.311,-78
1629479535.311,-79
1629479535.311,-80
1629479535.311,-81
1629479582.274,-60
1629479582.274,-60
1629479582.274,-69
1629479582.274,-70
1629479582.274,-74
