time,battery_level
1594580867.475,62
1594580953.316,63
1594581010.987,64
1594581111.576,65
1594581156.128,66
1594581240.259,67
1594581275.795,68
1594581338.538,68
1594581338.856,68
1594581704.924,67
1594581805.155,66
1594582086.673,65
1594582128.399,64
1594582349.86,63
1594582757.701,62
1594583264.151,61
1594583265.768,61
1594583266.634,61
1594583290.87,62
1594583370.87,63
1594583378.188,64
1594583441.818,65
1594583497.079,66
1594583566.119,67
1594583623.396,68
1594583665.499,69
1594583705.44,70
1594583769.153,71
1594583834.324,72
1594583903.01,73
1594583960.399,74
1594584044.707,75
1594584086.821,76
1594584135.251,77
1594584212.291,78
1594584286.122,79
1594584344.94,80
1594584365.006,80
1594584365.442,80
1594584425.095,80
1594584485.235,79
1594585222.431,78
1594585342.529,77
1594585543.564,76
1594585612.721,75
1594585972.189,74
1594586032.161,73
1594586254.398,72
1594586372.467,71
1594586518.032,70
1594586621.84,69
1594586742.093,68
1594586832.603,67
1594586952.722,66
1594587073.099,65
1594587142.252,64
1594587308.516,63
1594587556.399,62
1594587625.979,61
1594587791.866,60
1594587965.064,59
1594588089.502,58
1594588217.515,57
1594588393.327,56
1594588453.386,55
1594589165.048,54
1594589281.738,53
1594590223.547,52
1594590870.612,51
1594591295.106,50
1594591437.617,50
1594592165.052,49
1594592765.05,48
1594593840.099,47
1594594565.052,46
1594595717.429,44
1594595765.031,44
1594596501.55,43
1594597071.402,42
1594598063.19,41
1594598765.065,40
1594599412.017,39
1594600336.786,38
1594600646.029,37
1594601227.099,36
1594601626.247,35
1594602290.387,34
1594602567.505,33
1594602863.564,31
1594603564.373,30
1594604078.141,29
1594604143.624,28
1594604710.848,27
1594605019.451,26
1594605379.936,25
1594605825.943,24
1594606564.391,23
1594607046.868,22
1594607990.883,21
1594608554.851,20
1594610090.392,19
1594611146.289,18
1594611270.019,17
1594611608.824,16
1594611639.167,15
1594611786.335,14
1594612504.452,13
1594612960.218,12
1594613089.35,11
1594613510.41,10
1594613764.556,9
1594613815.081,8
1594613923.23,6
1594614070.867,5
1594614179.071,4
1594614252.667,3
1594614298.872,3
1594614299.814,3
1594614302.025,4
1594614419.269,5
1594614426.518,6
1594614509.516,7
1594614593.919,8
1594614659.226,9
1594614719.226,10
1594614836.522,11
1594614899.21,12
1594614917.761,13
1594614997.602,14
1594615076.078,15
1594615139.21,16
1594615199.22,17
1594615316.904,19
1594615394.139,20
1594615457.28,20
1594615457.724,20
1594615457.779,21
1594615490.193,20
1594615491.326,20
1594615534.23,21
1594615588.091,22
1594615665.075,23
1594615730.434,24
1594615790.437,25
1594615827.755,26
1594615916.514,27
1594615970.411,28
1594616059.996,29
1594616090.438,30
1594616210.445,31
1594616270.429,32
1594616302.437,33
1594616376.303,34
1594616448.755,35
1594616449.228,35
1594616509.082,34
1594616544.064,33
1594616744.84,33
1594616745.453,33
1594616749.644,34
1594616751.806,35
1594616805.198,36
1594616865.197,37
1594616925.189,38
1594616964.803,39
1594617034.273,40
1594617102.251,41
1594617165.184,42
1594617225.182,43
1594617285.188,44
1594617345.192,45
1594617377.108,46
1594617442.124,47
1594617510.1,48
1594617576.594,49
1594617645.166,50
1594617705.177,51
1594617765.163,52
1594617792.558,53
1594617862.099,54
1594617928.643,55
1594617989.878,56
1594618031.906,57
1594618115.959,58
1594618131.22,59
1594618199.218,60
1594618264.193,61
1594618326.015,62
1594618400.206,63
1594618425.191,64
1594618494.058,65
1594618531.722,66
1594618598.234,67
1594618662.177,68
1594618725.184,69
1594618785.182,70
1594618830.231,71
1594618905.179,72
1594618936.758,73
1594619004.779,74
1594619082.487,75
1594619145.187,76
1594619200.459,77
1594619265.195,78
1594619315.411,79
1594619396.779,80
1594619481.134,81
1594619545.184,82
1594619629.296,83
1594619713.367,84
1594619797.475,85
1594619855.422,86
1594619964.8,87
1594620045.195,88
1594620175.813,89
1594620259.905,90
1594620385.969,91
1594620512.002,92
1594620607.81,93
1594620771.616,94
1594620931.615,95
1594621099.772,96
1594621267.737,97
1594621519.49,98
1594621561.483,98
1594621709.678,99
1594622084.464,100
1594624111.384,100
1594624845.593,100
1594628565.601,100
1594629191.528,100
1594629192.091,100
1594629771.641,99
1594630615.648,98
1594631651.314,97
1594632140.068,97
1594632415.438,96
1594632730.245,95
1594633245.339,94
1594633548.501,93
1594634080.819,92
1594634282.761,91
1594634462.89,90
1594634591.331,89
1594634652.165,88
1594634744.167,87
1594634804.382,86
1594634896.86,85
1594634953.471,84
1594635013.45,83
1594635065.435,82
1594635172.181,81
1594635251.349,80
1594635272.645,79
1594635377.738,78
1594635437.96,77
1594635477.067,76
1594635537.11,75
1594635666.958,74
1594636752.896,73
1594637209.061,72
1594637285.791,71
1594638069.698,70
1594638316.245,69
1594638400.447,68
1594638667.965,67
1594638899.422,66
1594639112.714,65
1594639133.467,64
1594639266.583,64
1594639579.969,63
1594639839.341,62
1594639962.058,61
1594640000.243,60
1594640464.037,59
1594640626.532,58
1594641009.98,57
1594641732.764,56
1594642391.065,55
1594642955.875,55
1594642960.728,54
1594643455.022,53
1594644761.168,52
1594645846.318,51
1594646206.846,50
1594646269.653,49
1594646433.273,48
1594646591.176,47
1594646700.341,46
1594647096.766,45
1594648342.427,44
1594648954.154,43
1594649961.221,42
1594650081.063,42
1594650312.832,40
1594650502.078,39
1594650782.087,38
1594650851.21,37
1594651039.447,36
1594651104.23,35
1594651341.242,34
1594651469.165,33
1594651628.29,32
1594651748.265,31
1594651866.262,30
1594651999.285,29
1594652123.68,28
1594652358.99,26
1594652467.207,25
1594652515.267,24
1594652651.242,23
1594652747.703,22
1594652898.938,22
1594652899.681,22
1594653019.397,23
1594653079.282,24
1594653183.764,25
1594653259.285,26
1594653319.315,27
1594653371.761,28
1594653457.549,29
1594653508.474,29
1594653508.807,29
1594653591.05,28
1594653605.473,27
1594653666.965,26
1594653806.015,25
1594654038.946,25
1594654039.884,25
1594654043.799,26
1594654044.451,27
1594654099.339,28
1594654182.298,29
1594654219.302,30
1594654279.323,31
1594654339.298,32
1594654383.595,33
1594654445.71,34
1594654515.27,35
1594654579.288,36
1594654639.317,37
1594654699.316,38
1594654709.196,39
1594654768.383,40
1594654829.049,41
1594654879.307,42
1594654939.309,43
1594654999.328,44
1594655059.313,45
1594655070.345,46
1594655129.611,47
1594655179.319,48
1594655232.909,49
1594655274.972,50
1594655355.93,51
1594655401.161,52
1594655415.136,53
1594655472.877,54
1594655527.414,55
1594655569.498,56
1594655611.554,57
1594655695.692,58
1594655699.308,59
1594655757.032,60
1594655816.241,61
1594655863.978,62
1594655931.654,63
1594655959.321,64
1594656019.307,65
1594656048.573,66
1594656127.303,67
1594656199.331,68
1594656259.317,69
1594656319.323,70
1594656379.298,71
1594656453.908,72
1594656502.434,73
1594656575.045,74
1594656649.123,75
1594656699.492,76
1594656754.228,77
1594656859.318,78
1594656892.059,79
1594656974.99,80
1594657056.594,81
1594657128.162,82
1594657212.569,83
1594657279.31,84
1594657381.425,85
1594657427.832,86
1594657534.702,87
1594657634.44,88
1594657676.628,88
1594657759.315,89
1594657819.325,90
1594657939.309,91
1594658097.205,92
1594658171.093,93
1594658339.563,94
1594658464.758,95
1594658669.467,96
1594658837.352,97
1594659079.308,98
1594659284.312,99
1594659638.163,100
1594661201.956,100
1594661251.342,100
1594661251.687,100
1594661469.461,99
1594661497.235,98
1594661617.471,97
1594661712.6,96
1594661772.65,95
1594661911.517,94
1594661966.626,93
1594662107.453,92
1594662167.53,91
1594662245.067,90
1594662363.975,89
1594662449.351,88
1594662520.15,87
1594663051.61,86
1594663651.441,85
1594664851.451,84
1594665945.124,83
1594666222.158,82
1594666324.255,81
1594666384.367,80
1594666434.043,79
1594666554.146,78
1594666615.741,77
1594666661.038,76
1594666721.085,75
1594666867.027,73
1594666951.022,72
1594666975.452,71
1594667088.311,70
1594667148.338,69
1594667202.477,68
1594667304.918,67
1594667321.618,66
1594668019.876,65
1594668079.955,65
1594668451.439,64
1594668523.085,63
1594668597.496,63
1594668598.102,63
1594668602.96,64
1594668668.108,65
1594668717.847,66
1594668777.846,67
1594668837.859,68
1594668897.84,69
1594668934.759,70
1594668999.902,71
1594669066.561,72
1594669136.063,73
1594669197.833,74
1594669257.842,75
1594669317.861,76
1594669365.506,77
1594669442.561,78
1594669497.846,79
1594669605.613,80
1594669677.853,81
1594669734.405,82
1594669818.558,83
1594669873.63,84
1594669972.735,85
1594670070.919,86
1594670154.97,87
1594670170.869,87
1594670171.453,87
1594670231.906,86
1594670396.268,85
1594670515.258,84
1594670729.473,83
1594670827.171,83
1594670827.881,83
1594670889.092,84
1594671007.527,85
1594671058.906,86
1594671185.237,87
1594671241.166,88
1594671368.414,89
1594671479.745,90
1594671605.814,91
1594671667.534,91
1594671773.909,92
1594671857.967,93
1594672026.036,94
1594672147.513,95
1594672351.172,96
1594672407.789,96
1594672408.316,96
1594672617.476,95
1594672756.968,94
1594673556.32,93
1594673607.858,92
1594673755.015,91
1594674000.482,90
1594674207.978,89
1594674290.331,88
1594674651.141,87
1594674722.92,86
1594675055.313,85
1594675252.612,84
1594675304.545,83
1594675512.681,82
1594675686.2,81
1594675746.255,80
1594676607.862,79
1594678279.727,78
1594679007.847,78
1594679608.024,77
1594681598.111,76
1594683093.168,75
1594683160.75,75
1594684759.297,74
1594686207.862,73
1594687789.535,72
1594688904.959,71
1594690183.098,70
1594690278.38,69
1594690905.157,68
1594692185.475,67
1594692270.726,66
1594692438.632,66
1594692570.775,65
1594692688.476,64
1594692988.348,63
1594693068.278,62
1594693221.995,61
1594693408.151,60
1594693996.07,59
1594694710.02,58
1594695808.166,57
1594696192.128,57
1594696740.033,56
1594697567.99,55
1594699185.284,54
1594699575.55,54
1594700075.024,53
1594701583.238,52
1594702174.252,51
1594703380.609,51
1594704712.439,50
1594704785.023,49
1594704868.271,48
1594704986.557,47
1594705161.378,46
1594705319.226,45
1594705408.18,44
1594705537.523,43
1594705633.448,42
1594705871.44,41
1594705991.584,40
1594706574.704,39
1594706815.639,39
1594706981.918,38
1594707089.923,37
1594707128.616,36
1594707276.879,35
1594707503.447,34
1594707626.068,33
1594707894.707,32
1594708225.223,31
1594708490.038,30
1594708938.824,29
1594709125.842,28
1594709608.177,27
1594710090.008,26
1594710808.168,26
1594710844.381,25
1594711999.297,24
1594712869.743,23
1594712921.229,22
1594714118.902,22
1594715578.802,21
1594715615.508,20
1594716524.305,19
1594717663.802,19
1594718812.77,18
1594719135.374,17
1594719723.167,16
1594719791.791,15
1594719970.096,14
1594720934.324,13
1594721122.672,13
1594721314.724,12
1594721326.083,11
1594722059.686,11
1594722060.414,11
1594722111.142,12
1594722173.054,13
1594722233.629,15
1594722301.591,16
1594722360.03,17
1594722443.532,18
1594722480.028,19
1594722540.072,20
1594722653.658,22
1594722718.767,23
1594722780.022,24
1594722840.026,25
1594722900.028,26
1594722960.032,27
1594722977.59,28
1594723039.69,29
1594723080.039,30
1594723160.898,31
1594723220.026,32
1594723260.035,33
1594723320.032,34
1594723342.825,35
1594723399.061,36
1594723440.025,37
1594723500.048,38
1594723560.034,39
1594723620.034,40
1594723678.43,41
1594723687.716,42
1594723745.499,43
1594723800.028,44
1594723846.829,45
1594723888.903,46
1594723930.978,47
1594723963.091,48
1594724016.378,49
1594724057.209,50
1594724122.924,51
1594724160.034,52
1594724220.033,53
1594724267.511,54
1594724282.697,55
1594724337.453,56
1594724390.715,57
1594724435.954,58
1594724477.808,59
1594724519.844,60
1594724580.038,61
1594724605.251,62
1594724640.03,62
1594724661.525,63
1594724700.032,64
1594724760.029,65
1594724814.509,66
1594724856.621,67
1594724895.529,68
1594724959.23,69
1594725022.898,70
1594725087.973,71
1594725135.57,72
1594725180.034,73
1594725261.994,74
1594725294.004,75
1594725363.658,76
1594725420.035,77
1594725508.983,78
1594725540.027,79
1594725641.019,80
1594725720.038,81
1594725750.198,82
1594725838.955,83
1594725900.022,84
1594726019.668,85
1594726080.049,86
1594726187.893,87
1594726241.386,88
1594726349.271,89
1594726439.983,90
1594726560.044,91
1594726691.948,92
1594726800.033,93
1594726943.66,94
1594727064.36,95
1594727263.947,96
1594727448.02,97
1594727699.727,98
1594727867.536,99
1594728172.632,99
1594728172.909,99
1594728193.322,99
1594728194.027,99
1594728235.371,99
1594728313.696,100
1594730182.187,100
1594731853.69,100
1594733677.405,100
1594733677.854,100
1594735013.63,99
1594735644.839,99
1594736061.196,98
1594737065.026,97
1594737306.048,96
1594738171.665,95
1594739075.469,94
1594740811.715,93
1594741557.795,92
1594741699.367,91
1594741828.749,90
1594742042.026,88
1594742136.771,87
1594742267.78,86
1594742409.136,85
1594742485.244,85
1594742486.128,85
1594742564.641,86
1594742649.145,86
1594742717.821,87
1594742760.116,88
1594742886.766,89
1594742955.103,90
1594743088.565,91
1594743241.145,92
1594743385.616,93
1594743560.781,94
1594743680.584,95
1594743925.602,96
1594744097.185,97
1594744378.1,98
1594744617.456,99
1594744655.43,99
1594744655.984,99
1594744799.618,98
1594744970.447,97
1594745116.763,96
1594745247.904,95
1594745401.445,94
1594745523.693,93
1594745671.197,92
1594745797.994,91
1594746051.937,90
1594746308.031,89
1594746547.491,88
1594747318.481,87
1594747539.808,86
1594747636.458,85
1594747833.712,84
1594748255.504,83
1594748315.657,82
1594748489.307,80
1594748581.782,79
1594748643.594,78
1594748848.066,77
1594749021.858,76
1594749146.161,75
1594749178.066,74
1594749846.952,73
1594749929.416,72
1594750172.496,71
1594750841.969,70
1594751245.152,69
1594751450.982,68
1594752033.12,67
1594752159.345,66
1594752592.262,65
1594752720.318,64
1594753392.151,63
1594753443.736,63
1594753704.127,62
1594754274.619,62
1594754275.31,62
1594754312.545,63
1594754353.373,64
1594754437.396,65
1594754464.604,66
1594754534.07,67
1594754605.546,68
1594754671.613,69
1594754694.98,70
1594754773.62,71
1594754848.304,72
1594754893.365,73
1594754973.396,74
1594755026.048,75
1594755110.21,76
1594755152.288,77
1594755234.983,78
1594755275.296,79
1594755359.66,80
1594755442.481,81
1594755520.365,82
1594755594.977,83
1594755688.535,84
1594755772.61,85
1594755826.988,86
1594755937.802,87
1594756024.627,88
1594756048.885,88
1594756049.285,88
1594756117.456,87
1594756177.543,86
1594756411.212,85
1594756538.294,84
1594756769.865,83
1594756821.96,82
1594756882.145,81
1594756993.666,80
1594757113.799,80
1594757157.956,79
1594757352.275,78
1594757375.738,77
1594757433.046,77
1594757433.874,77
1594757437.845,78
1594757533.502,79
1594757624.079,80
1594757713.001,81
1594757793.414,82
1594757891.658,83
1594757973.417,84
1594758091.599,85
1594758130.644,86
1594758246.231,87
1594758333.412,88
1594758470.461,89
1594758554.53,90
1594758693.416,91
1594758848.511,92
1594758935.039,93
1594758964.547,93
1594758965.264,93
1594759076.188,92
1594759119.917,91
1594759273.925,90
1594759370.51,89
1594759430.573,88
1594759563.46,87
1594759586.922,86
1594759707.08,85
1594759774.227,84
1594759849.104,83
1594759969.193,82
1594760036.594,81
1594760096.638,80
1594760162.575,79
1594760279.622,78
1594760339.692,77
1594760401.2,76
1594760443.307,75
1594760557.419,74
1594760617.534,73
1594760664.17,72
1594760724.19,71
1594760824.981,70
1594760870.269,69
1594760930.336,68
1594761034.157,67
1594761074.872,66
1594761134.925,65
1594761171.112,64
1594761273.42,63
1594761333.422,62
1594761383.137,61
1594761443.198,60
1594761551.428,59
1594761587.592,58
1594761647.661,57
1594761752.933,56
1594761795.142,55
1594761855.216,54
1594761894.438,53
1594761990.706,52
1594762050.827,51
1594762060.319,50
1594762120.006,49
1594762869.867,48
1594763168.667,47
1594763238.227,46
1594763627.139,44
1594764214.784,43
1594764220.871,42
1594764281.681,41
1594764479.905,40
1594764644.378,39
1594764792.099,38
1594764954.49,37
1594765075.125,36
1594765267.369,35
1594765352.008,34
1594765486.049,33
1594765624.731,32
1594765654.851,32
1594765655.989,32
1594765715.29,33
1594765775.069,34
1594765835.206,35
1594765895.218,36
1594765919.021,37
1594765987.239,38
1594766058.376,39
1594766128.075,40
1594766195.206,41
1594766255.2,42
1594766315.207,43
1594766346.272,44
1594766420.315,45
1594766485.613,46
1594766550.899,47
1594766615.225,48
1594766675.209,49
1594766682.974,50
1594766746.742,51
1594766812.015,52
1594766855.21,53
1594766936.521,54
1594766975.2,55
1594767035.205,56
1594767068.568,57
1594767127.879,58
1594767185.695,59
1594767246.468,60
1594767289.128,61
1594767331.261,62
1594767395.223,63
1594767421.372,64
1594767482.152,65
1594767541.419,66
1594767609.67,67
1594767635.197,68
1594767695.201,69
1594767732.772,70
1594767796.535,71
1594767864.75,72
1594767921.387,73
1594767995.208,74
1594768047.785,75
1594768115.203,76
1594768159.786,77
1594768190.938,77
1594768242.957,78
1594768295.204,79
1594768395.814,80
1594768475.228,81
1594768527.678,82
1594768611.99,83
1594768658.338,84
1594768756.141,85
1594768835.198,86
1594768949.333,87
1594769015.203,88
1594769135.213,89
1594769209.829,90
1594769337.204,91
1594769474.906,92
1594769607.51,93
1594769770.762,94
1594769896.862,95
1594770095.202,96
1594770270.762,97
1594770584.034,98
1594770837.637,99
1594771214.771,100
1594771466.281,100
1594772623.125,100
1594775064.717,100
1594778660.615,100
1594782381.506,100
1594785851.25,100
1594789595.463,100
1594793045.359,100
1594793927.308,100
1594793927.665,100
1594794427.536,99
1594794587.418,98
1594794775.23,97
1594794951.854,96
1594795118.821,95
1594795632.58,94
1594796020.337,93
1594796583.075,92
1594796680.398,91
1594796820.954,90
1594797214.875,89
1594797515.164,88
1594797796.891,87
1594798251.065,86
1594799177.849,85
1594799207.973,84
1594799585.455,83
1594799997.025,82
1594800253.43,81
1594800698.377,80
1594801264.039,79
1594801535.306,78
1594801966.189,77
1594802413.236,76
1594802675.871,75
1594803196.592,74
1594803611.485,73
1594803887.172,73
1594804149.092,72
1594804468.766,71
1594805074.098,70
1594806405.433,69
1594806504.127,68
1594806504.385,67
1594807096.969,66
1594807193.513,65
1594807373.694,64
1594807449.256,64
1594807569.537,63
1594807597.8,62
1594807847.456,61
1594808077.601,60
1594808161.306,59
1594809332.875,58
1594809970.945,57
1594811084.115,56
1594812527.548,55
1594814001.951,54
1594814452.569,53
1594814520.333,52
1594814613.068,51
1594814721.414,50
1594814928.143,50
1594815043.193,48
1594815146.165,47
1594815221.012,46
1594815357.706,45
1594815528.157,44
1594815706.026,43
1594815838.804,42
1594816098.087,40
1594816301.118,39
1594816332.564,38
1594816628.312,37
1594816728.147,36
1594817163.412,34
1594817328.118,33
1594817396.159,32
1594817894.144,31
1594818269.675,30
1594818521.025,29
1594818767.606,28
1594819305.574,27
1594819530.395,26
1594819554.168,25
1594819586.985,24
1594820060.843,23
1594820185.902,22
1594821223.596,21
1594822019.265,20
1594824384.069,19
1594824442.909,18
1594824640.852,17
1594824796.209,15
1594824989.221,15
1594824990.024,15
1594824995.978,17
1594825095.045,18
1594825200.403,19
1594825287.982,20
1594825384.269,21
1594825469.593,22
1594825529.581,23
1594825554.614,24
1594825647.951,25
1594825709.577,26
1594825815.318,27
1594825889.593,28
1594825949.576,29
1594825967.757,30
1594826043.222,31
1594826117.221,32
1594826189.592,33
1594826249.581,34
1594826309.575,35
1594826369.669,34
1594826429.586,33
1594826549.596,34
1594826789.589,33
1594827089.606,32
1594827131.977,33
1594827335.634,34
1594827416.605,35
1594827494.54,36
1594827564.898,37
1594827629.586,38
1594827633.945,39
1594827720.552,40
1594827790.888,41
1594827926.166,42
1594828109.582,43
1594828229.59,44
1594828317.293,45
1594828347.308,46
1594828410.208,47
1594828469.597,48
1594828529.588,49
1594828589.596,50
1594828649.584,51
1594828709.592,52
1594828777.099,53
1594828842.803,54
1594828870.647,54
1594828870.968,54
1594828933.888,53
1594829005.976,52
1594829066.091,51
1594829365.96,51
1594829530.864,50
1594829620.605,49
1594829680.606,48
1594829976.277,47
1594830017.903,46
1594830332.141,44
1594830447.391,43
1594830507.395,42
1594830544.837,41
1594830610.912,40
1594830707.549,39
1594830939.515,38
1594831249.216,37
1594831330.76,36
1594831371.514,35
1594831431.601,34
1594831465.984,33
1594831552.907,32
1594831647.079,30
1594831693.636,29
1594831741.671,27
1594831780.838,26
1594831818.488,24
1594831854.66,22
1594831881.839,21
1594831910.55,19
1594831934.886,18
1594831960.436,16
1594831983.234,15
1594832002.95,13
1594832031.675,11
1594832062.209,10
1594832095.337,8
1594832130.276,7
1594832131.467,7
1594832163.097,7
1594832163.42,7
1594832169.224,7
1594832170.563,7
1594832229.586,8
1594832634.945,8
1594832815.716,9
1594832858.92,10
1594832937.817,11
1594833012.138,12
1594833069.473,13
1594833160.648,14
1594833189.478,15
1594833301.564,17
1594833372.738,18
1594833429.469,19
1594833489.477,20
1594833586.33,21
1594833609.465,22
1594833724.146,24
1594833786.389,25
1594833849.471,26
1594833909.482,27
1594833969.469,28
1594834029.463,29
1594834042.807,30
1594834102.065,31
1594834164.312,32
1594834209.476,33
1594834269.469,34
1594834329.472,35
1594834389.478,36
1594834396.863,37
1594834453.128,38
1594834509.382,39
1594834565.619,40
1594834629.457,41
1594834685.625,42
1594834740.369,44
1594834796.673,45
1594834852.816,46
1594834900.217,47
1594834942.355,48
1594835025.977,50
1594835089.678,51
1594835147.427,52
1594835194.876,53
1594835268.92,54
1594835289.473,55
1594835349.467,56
1594835382.917,57
1594835439.155,58
1594835489.524,59
1594835557.563,60
1594835615.255,61
1594835649.464,62
1594835699.869,63
1594835733.618,64
1594835789.852,65
1594835829.465,66
1594835889.465,67
1594835931.911,68
1594835994.252,69
1594836028.013,70
1594836093.088,71
1594836158.167,72
1594836204.517,73
1594836246.655,73
1594836285.494,74
1594836309.458,75
1594836415.236,76
1594836420.429,77
1594836491.594,78
1594836541.665,79
1594836625.999,80
1594836710.146,81
1594836752.253,82
1594836836.449,83
1594836894.502,84
1594836987.669,85
1594837086.726,86
1594837172.77,87
1594837256.828,88
1594837340.895,89
1594837406.082,90
1594837527.179,91
1594837660.231,92
1594837761.063,93
1594837929.478,94
1594838028.733,95
1594838229.465,96
1594838360.123,97
1594838597.502,98
1594838783.525,99
1594839119.243,100
1594839300.051,100
1594839300.11,100
1594839794.448,99
1594839894.118,98
1594839928.926,97
1594839988.981,96
1594840050.109,95
1594840170.176,94
1594840238.845,93
1594840303.191,92
1594840363.413,91
1594840469.844,90
1594840526.909,89
1594840606.559,88
1594840699.682,87
1594840750.919,86
1594840811.002,85
1594840998.822,84
1594841099.186,83
1594841165.127,82
1594841211.465,81
1594841271.497,80
1594841382.458,79
1594841430.539,78
1594841513.103,77
1594841600.258,76
1594841637.885,75
1594841697.91,74
1594841741.592,73
1594841846.886,72
1594841906.995,71
1594841949.162,70
1594842049.952,69
1594842110.056,68
1594842147.806,67
1594842207.974,66
1594842299.171,65
1594842331.482,64
1594842391.545,63
1594842430.876,62
1594842542.606,61
1594842852.637,60
1594842899.165,59
1594843079.316,58
1594843142.2,57
1594843436.497,56
1594843499.162,55
1594844199.853,54
1594844699.195,53
1594844921.431,51
1594845428.548,50
1594845662.347,49
1594846100.704,48
1594846863.666,47
1594847099.149,47
1594847388.776,46
1594847404.551,45
1594847650.132,44
1594847897.366,43
1594847957.457,42
1594848048.171,42
1594848048.98,42
1594848092.945,43
1594848168.478,44
1594848228.483,45
1594848241.209,46
1594848315.306,47
1594848392.396,48
1594848465.041,49
1594848528.491,50
1594848588.508,51
1594848648.506,52
1594848668.019,53
1594848731.726,54
1594848785.455,55
1594848854.575,56
1594848888.501,57
1594848948.502,58
1594848977.443,59
1594849041.121,60
1594849100.342,61
1594849161.03,62
1594849206.32,63
1594849248.389,64
1594849308.5,65
1594849343.063,66
1594849403.773,67
1594849458.795,68
1594849525.144,69
1594849548.506,70
1594849627.206,71
1594849711.468,72
1594849729.637,73
1594849803.662,74
1594849876.283,75
1594849927.373,76
1594850011.674,77
1594850053.818,78
1594850097.156,79
1594850175.677,80
1594850258.611,81
1594850328.513,82
1594850432.751,83
1594850474.799,84
1594850568.496,85
1594850627.253,86
1594850643.193,86
1594850733.821,87
1594850811.494,88
1594850937.75,89
1594851021.905,90
1594851147.999,91
1594851288.498,92
1594851384.561,93
1594851549.911,94
1594851693.74,95
1594851888.495,96
1594852060.961,97
1594852308.505,98
1594852480.009,99
1594852826.608,100
1594854228.48,100
1594854716.581,100
1594857167.336,100
1594857167.764,100
1594857594.265,99
1594857709.767,98
1594857944.508,97
1594858064.619,96
1594858124.616,96
1594858184.665,95
1594858367.29,94
1594858422.216,93
1594858671.27,92
1594858754.657,91
1594858972.784,90
1594859567.623,89
1594860167.657,88
1594860962.96,87
1594861783.801,86
1594862561.199,85
1594863098.555,84
1594864615.994,83
1594865393.416,82
1594865882.641,82
1594866133.613,81
1594867137.267,80
1594868492.192,79
1594869602.029,78
1594869696.938,77
1594869769.075,76
1594869901.989,75
1594870108.353,74
1594870203.373,73
1594870477.407,72
1594870477.645,71
1594871256.313,70
1594871724.304,69
1594872051.518,68
1594872372.065,68
1594872513.284,67
1594872674.481,66
1594872988.185,65
1594873215.672,64
1594873236.359,62
1594873296.672,61
1594874152.636,60
1594874426.035,59
1594875011.466,58
1594875057.876,57
1594875377.637,56
1594875437.723,55
1594875460.617,54
1594875522.128,53
1594875767.678,52
1594875827.823,51
1594875862.353,51
1594876001.182,50
1594876061.021,49
1594876170.883,48
1594876291.758,47
1594876320.242,46
1594876534.799,45
1594876594.87,44
1594876735.877,43
1594876916.179,42
1594877708.182,40
1594877762.878,39
1594877774.693,38
1594877973.892,37
1594878167.632,36
1594878220.393,35
1594878426.396,34
1594878530.193,33
1594878670.751,32
1594878827.698,31
1594878995.152,30
1594879082.238,29
1594879202.589,28
1594879349.797,27
1594879395.839,26
1594879455.893,26
1594879515.972,25
1594879580.789,24
1594879749.006,23
1594879808.981,22
1594879917.252,21
1594880043.239,20
1594880296.325,19
1594880400.505,18
1594880504.422,17
1594880594.848,17
1594880596.001,17
1594880655.249,19
1594880776.032,20
1594880836.487,21
1594880858.21,22
1594880932.535,23
1594881008.356,24
1594881075.213,25
1594881135.189,26
1594881255.199,27
1594881284.361,28
1594881376.269,29
1594881480.209,30
1594881555.191,31
1594881615.199,32
1594881675.208,33
1594881795.198,34
1594881806.211,35
1594881883.221,36
1594881957.264,37
1594882028.338,38
1594882095.214,39
1594882155.199,40
1594882215.195,41
1594882245.965,42
1594882318.553,43
1594882385.147,44
1594882454.69,45
1594882515.197,46
1594882575.201,47
1594882596.814,48
1594882666.426,49
1594882731.589,50
1594882799.666,51
1594882869.277,52
1594882935.178,53
1594882984.747,54
1594883008.426,55
1594883055.192,55
1594883077.99,56
1594883144.586,57
1594883214.161,58
1594883275.886,59
1594883317.949,60
1594883402.052,61
1594883413.891,62
1594883479,63
1594883528.232,64
1594883595.195,65
1594883654.393,66
1594883715.211,67
1594883751.215,68
1594883828.269,69
1594883895.194,70
1594883949.062,71
1594884015.196,72
1594884075.191,73
1594884135.181,74
1594884185.106,75
1594884266.547,76
1594884327.83,77
1594884397.312,78
1594884480.53,79
1594884555.196,80
1594884606.82,81
1594884661.942,82
1594884749.332,83
1594884817.366,84
1594884916.165,85
1594885029.437,86
1594885113.834,87
1594885178.023,88
1594885297.357,89
1594885395.596,90
1594885537.722,91
1594885664.36,92
1594885790.803,93
1594885935.192,94
1594886038.455,95
1594886235.129,96
1594886415.196,97
1594886631.434,97
1594886655.214,98
1594886883.143,99
1594887218.885,100
1594888892.732,100
1594889311.908,100
1594889312.526,100
1594889678.223,99
1594889871.676,98
1594889994.374,97
1594890298.397,96
1594890512.091,95
1594890574.757,94
1594890725.781,93
1594890942.125,92
1594891062.241,91
1594891279.627,90
1594891519.435,89
1594891639.447,88
1594891773.057,87
1594891861.742,86
1594892046.747,85
1594892214.542,84
1594892913.864,83
1594893636.336,82
1594893852.032,82
1594894759.094,81
1594895912.023,80
1594897108.254,79
1594897620.686,79
