time,rssi
1594691674.505,-71
1594691674.505,-74
1594691674.505,-75
1594691674.505,-76
1594691674.505,-77
1594691674.505,-82
1594691674.505,-83
1594691674.505,-84
1594691674.505,-85
1594691990.704,-46
1594691990.704,-50
1594691990.704,-53
1594691990.704,-53
1594691990.704,-54
1594691990.704,-61
1594691990.704,-63
1594691990.704,-65
1594691990.704,-69
1594691990.704,-69
1594691990.704,-70
1594691990.704,-70
1594691990.704,-73
1594691990.704,-73
1594691990.704,-74
1594691990.704,-75
1594691990.704,-75
1594691990.704,-76
1594691990.704,-76
1594691990.704,-77
1594691990.704,-78
1594691990.704,-80
1594691990.704,-82
1594691990.704,-83
1594691990.704,-84
1594692263.849,-45
1594692263.849,-50
1594692263.849,-52
1594692263.849,-53
1594692263.849,-57
1594692263.849,-60
1594692263.849,-61
1594692263.849,-65
1594692263.849,-68
1594692263.849,-69
1594692263.849,-69
1594692263.849,-70
1594692263.849,-71
1594692263.849,-71
1594692263.849,-72
1594692263.849,-74
1594692263.849,-74
1594692263.849,-74
1594692263.849,-75
1594692263.849,-76
1594692263.849,-85
1594692263.849,-87
1594692279.653,-45
1594692279.653,-48
1594692279.653,-50
1594692279.653,-52
1594692279.653,-55
1594692279.653,-57
1594692279.653,-58
1594692279.653,-59
1594692279.653,-60
1594692279.653,-61
1594692279.653,-61
1594692279.653,-62
1594692279.653,-65
1594692279.653,-66
1594692279.653,-69
1594692279.653,-72
1594692279.653,-82
1594692446.106,-41
1594692446.106,-42
1594692446.106,-51
1594692446.106,-52
1594692446.106,-54
1594692446.106,-55
1594692446.106,-57
1594692446.106,-61
1594692446.106,-61
1594692446.106,-62
1594692446.106,-62
1594692446.106,-62
1594692446.106,-63
1594692446.106,-68
1594692446.106,-72
1594692446.106,-74
1594692446.106,-77
1594692446.106,-80
1594692446.106,-83
1594692446.106,-86
1594692505.317,-35
1594692505.317,-49
1594692505.317,-52
1594692505.317,-53
1594692505.317,-55
1594692505.317,-55
1594692505.317,-58
1594692505.317,-59
1594692505.317,-60
1594692505.317,-62
1594692505.317,-62
1594692505.317,-63
1594692505.317,-63
1594692505.317,-67
1594692505.317,-69
1594692505.317,-70
1594692505.317,-71
1594692505.317,-75
1594692505.317,-75
1594692505.317,-76
1594692505.317,-76
1594692505.317,-82
1594692605.216,-37
1594692605.216,-45
1594692605.216,-50
1594692605.216,-51
1594692605.216,-55
1594692605.216,-57
1594692605.216,-58
1594692605.216,-60
1594692605.216,-61
1594692605.216,-63
1594692605.216,-63
1594692605.216,-63
1594692605.216,-65
1594692605.216,-67
1594692605.216,-73
1594692605.216,-76
1594692605.216,-76
1594692605.216,-78
1594692605.216,-79
1594692605.216,-84
1594692725.067,-37
1594692725.067,-43
1594692725.067,-51
1594692725.067,-54
1594692725.067,-57
1594692725.067,-58
1594692725.067,-61
1594692725.067,-63
1594692725.067,-63
1594692725.067,-64
1594692725.067,-65
1594692725.067,-65
1594692725.067,-67
1594692725.067,-71
1594692725.067,-76
1594692725.067,-76
1594692725.067,-80
1594692874.434,-38
1594692874.434,-39
1594692874.434,-51
1594692874.434,-53
1594692874.434,-57
1594692874.434,-57
1594692874.434,-58
1594692874.434,-61
1594692874.434,-63
1594692874.434,-64
1594692874.434,-67
1594692874.434,-67
1594692874.434,-70
1594692874.434,-79
1594692874.434,-79
1594692874.434,-80
1594692874.434,-81
1594692874.434,-84
1594692874.434,-86
1594693153.536,-38
1594693153.536,-52
1594693153.536,-54
1594693153.536,-57
1594693153.536,-57
1594693153.536,-57
1594693153.536,-58
1594693153.536,-60
1594693153.536,-63
1594693153.536,-63
1594693153.536,-64
1594693153.536,-64
1594693153.536,-65
1594693153.536,-66
1594693153.536,-70
1594693153.536,-74
1594693153.536,-77
1594693153.536,-77
1594693153.536,-78
1594693153.536,-79
1594693153.536,-81
1594693153.536,-83
1594693475.137,-46
1594693475.137,-55
1594693475.137,-56
1594693475.137,-59
1594693475.137,-61
1594693475.137,-62
1594693475.137,-62
1594693475.137,-62
1594693475.137,-67
1594693475.137,-70
1594693475.137,-71
1594693475.137,-73
1594693475.137,-75
1594693475.137,-75
1594693475.137,-75
1594693475.137,-76
1594693475.137,-76
1594693475.137,-78
1594693475.137,-78
1594693475.137,-80
1594693475.137,-81
1594693475.137,-81
1594693475.137,-82
1594693475.137,-86
1594693548.479,-52
1594693548.479,-53
1594693548.479,-55
1594693548.479,-55
1594693548.479,-58
1594693548.479,-60
1594693548.479,-64
1594693548.479,-66
1594693548.479,-67
1594693548.479,-70
1594693548.479,-71
1594693548.479,-74
1594693548.479,-77
1594693548.479,-77
1594693548.479,-78
1594693548.479,-79
1594693548.479,-81
1594693548.479,-81
1594693792.908,-48
1594693792.908,-51
1594693792.908,-56
1594693792.908,-57
1594693792.908,-60
1594693792.908,-65
1594693792.908,-65
1594693792.908,-66
1594693792.908,-67
1594693792.908,-69
1594693792.908,-78
1594693792.908,-80
1594693792.908,-80
1594693792.908,-81
1594693792.908,-82
1594693806.669,-46
1594693806.669,-48
1594693806.669,-53
1594693806.669,-56
1594693806.669,-58
1594693806.669,-58
1594693806.669,-63
1594693806.669,-65
1594693806.669,-66
1594693806.669,-69
1594693806.669,-73
1594693806.669,-73
1594693806.669,-73
1594693806.669,-77
1594693806.669,-79
1594693806.669,-80
1594693806.669,-81
1594693806.669,-82
1594694458.175,-46
1594694458.175,-46
1594694458.175,-52
1594694458.175,-57
1594694458.175,-58
1594694458.175,-60
1594694458.175,-61
1594694458.175,-65
1594694458.175,-65
1594694458.175,-67
1594694458.175,-70
1594694458.175,-72
1594694458.175,-74
1594694458.175,-75
1594694458.175,-77
1594694458.175,-77
1594694458.175,-77
1594694458.175,-78
1594694458.175,-79
1594694458.175,-82
1594694458.175,-83
1594694715.002,-46
1594694715.002,-50
1594694715.002,-52
1594694715.002,-54
1594694715.002,-57
1594694715.002,-58
1594694715.002,-60
1594694715.002,-61
1594694715.002,-67
1594694715.002,-68
1594694715.002,-70
1594694715.002,-72
1594694715.002,-76
1594694715.002,-77
1594694715.002,-78
1594694715.002,-78
1594694715.002,-78
1594694715.002,-80
1594694715.002,-82
1594694715.002,-82
1594694715.002,-82
1594694715.002,-82
1594694715.002,-87
1594694973.547,-46
1594694973.547,-49
1594694973.547,-52
1594694973.547,-56
1594694973.547,-58
1594694973.547,-63
1594694973.547,-63
1594694973.547,-64
1594694973.547,-65
1594694973.547,-65
1594694973.547,-66
1594694973.547,-72
1594694973.547,-76
1594694973.547,-78
1594694973.547,-79
1594694973.547,-81
1594694973.547,-81
1594694973.547,-84
1594695010.953,-44
1594695010.953,-49
1594695010.953,-56
1594695010.953,-57
1594695010.953,-60
1594695010.953,-61
1594695010.953,-63
1594695010.953,-64
1594695010.953,-65
1594695010.953,-71
1594695010.953,-75
1594695010.953,-78
1594695010.953,-78
1594695010.953,-78
1594695010.953,-78
1594695010.953,-81
1594695010.953,-82
1594695274.394,-44
1594695274.394,-46
1594695274.394,-53
1594695274.394,-56
1594695274.394,-57
1594695274.394,-61
1594695274.394,-61
1594695274.394,-68
1594695274.394,-69
1594695274.394,-72
1594695274.394,-73
1594695274.394,-73
1594695274.394,-78
1594695274.394,-78
1594695274.394,-79
1594695274.394,-79
1594695274.394,-80
1594695274.394,-80
1594695274.394,-81
1594695274.394,-81
1594695492.082,-44
1594695492.082,-49
1594695492.082,-54
1594695492.082,-56
1594695492.082,-58
1594695492.082,-60
1594695492.082,-67
1594695492.082,-68
1594695492.082,-68
1594695492.082,-69
1594695492.082,-69
1594695492.082,-72
1594695492.082,-77
1594695492.082,-78
1594695492.082,-78
1594695492.082,-78
1594695492.082,-78
1594695492.082,-79
1594695492.082,-81
1594695492.082,-83
1594695492.082,-84
1594695876.98,-44
1594695876.98,-49
1594695876.98,-53
1594695876.98,-56
1594695876.98,-60
1594695876.98,-64
1594695876.98,-66
1594695876.98,-66
1594695876.98,-67
1594695876.98,-68
1594695876.98,-69
1594695876.98,-69
1594695876.98,-72
1594695876.98,-74
1594695876.98,-77
1594695876.98,-78
1594695876.98,-78
1594695876.98,-79
1594695876.98,-79
1594695876.98,-80
1594695876.98,-84
1594696196.879,-43
1594696196.879,-52
1594696196.879,-53
1594696196.879,-56
1594696196.879,-60
1594696196.879,-62
1594696196.879,-63
1594696196.879,-64
1594696196.879,-66
1594696196.879,-71
1594696196.879,-75
1594696196.879,-75
1594696196.879,-77
1594696196.879,-78
1594696196.879,-78
1594696196.879,-78
1594696196.879,-80
1594696196.879,-80
1594696196.879,-80
1594696235.014,-44
1594696235.014,-50
1594696235.014,-50
1594696235.014,-56
1594696235.014,-58
1594696235.014,-59
1594696235.014,-61
1594696235.014,-62
1594696235.014,-64
1594696235.014,-68
1594696235.014,-70
1594696235.014,-72
1594696235.014,-77
1594696235.014,-78
1594696235.014,-78
1594696235.014,-79
1594696235.014,-80
1594696823.378,-43
1594696823.378,-50
1594696823.378,-50
1594696823.378,-56
1594696823.378,-59
1594696823.378,-60
1594696823.378,-63
1594696823.378,-63
1594696823.378,-65
1594696823.378,-65
1594696823.378,-70
1594696823.378,-72
1594696823.378,-76
1594696823.378,-77
1594696823.378,-77
1594696823.378,-77
1594696823.378,-78
1594696823.378,-78
1594696823.378,-79
1594696823.378,-80
1594696823.378,-80
1594696823.378,-81
1594696823.378,-82
1594696823.378,-83
1594696823.378,-86
1594697184.257,-45
1594697184.257,-47
1594697184.257,-50
1594697184.257,-56
1594697184.257,-56
1594697184.257,-59
1594697184.257,-60
1594697184.257,-61
1594697184.257,-63
1594697184.257,-65
1594697184.257,-70
1594697184.257,-71
1594697184.257,-73
1594697184.257,-77
1594697184.257,-77
1594697184.257,-77
1594697184.257,-78
1594697184.257,-80
1594697184.257,-81
1594697184.257,-81
1594697184.257,-82
1594697184.257,-83
1594700218.777,-44
1594700218.777,-47
1594700218.777,-49
1594700218.777,-54
1594700218.777,-56
1594700218.777,-56
1594700218.777,-57
1594700218.777,-63
1594700218.777,-65
1594700218.777,-65
1594700218.777,-66
1594700218.777,-67
1594700218.777,-71
1594700218.777,-73
1594700218.777,-77
1594700218.777,-83
1594700225.43,-44
1594700225.43,-54
1594700225.43,-55
1594700225.43,-56
1594700225.43,-58
1594700225.43,-61
1594700225.43,-63
1594700225.43,-66
1594700225.43,-67
1594700225.43,-67
1594700225.43,-69
1594700225.43,-71
1594700225.43,-72
1594700225.43,-76
1594700225.43,-80
1594700225.43,-81
1594700225.43,-83
1594701829.657,-45
1594701829.657,-51
1594701829.657,-53
1594701829.657,-55
1594701829.657,-56
1594701829.657,-62
1594701829.657,-68
1594701829.657,-70
1594701829.657,-70
1594701829.657,-72
1594701829.657,-74
1594701829.657,-74
1594701829.657,-75
1594701829.657,-76
1594701829.657,-77
1594701829.657,-78
1594701829.657,-79
1594701829.657,-80
1594701829.657,-81
1594701853.232,-43
1594701853.232,-53
1594701853.232,-53
1594701853.232,-54
1594701853.232,-55
1594701853.232,-56
1594701853.232,-58
1594701853.232,-63
1594701853.232,-64
1594701853.232,-67
1594701853.232,-70
1594701853.232,-71
1594701853.232,-74
1594701853.232,-74
1594701853.232,-75
1594701853.232,-77
1594701853.232,-78
1594701853.232,-78
1594701853.232,-78
1594701853.232,-81
1594701853.232,-84
1594702194.065,-42
1594702194.065,-50
1594702194.065,-53
1594702194.065,-55
1594702194.065,-55
1594702194.065,-56
1594702194.065,-58
1594702194.065,-60
1594702194.065,-63
1594702194.065,-64
1594702194.065,-67
1594702194.065,-69
1594702194.065,-71
1594702194.065,-75
1594702194.065,-76
1594702194.065,-77
1594702194.065,-78
1594702194.065,-78
1594702194.065,-79
1594702194.065,-81
1594702194.065,-84
1594702477.178,-42
1594702477.178,-49
1594702477.178,-53
1594702477.178,-54
1594702477.178,-56
1594702477.178,-56
1594702477.178,-58
1594702477.178,-60
1594702477.178,-63
1594702477.178,-71
1594702477.178,-75
1594702477.178,-76
1594702477.178,-76
1594702477.178,-77
1594702477.178,-78
1594702477.178,-82
1594702477.178,-83
1594702477.178,-86
1594702773.467,-42
1594702773.467,-49
1594702773.467,-53
1594702773.467,-54
1594702773.467,-56
1594702773.467,-56
1594702773.467,-58
1594702773.467,-63
1594702773.467,-63
1594702773.467,-67
1594702773.467,-68
1594702773.467,-71
1594702773.467,-75
1594702773.467,-76
1594702773.467,-76
1594702773.467,-77
1594702773.467,-78
1594702773.467,-79
1594702773.467,-82
1594702773.467,-83
1594702773.467,-86
1594703056.943,-42
1594703056.943,-53
1594703056.943,-56
1594703056.943,-57
1594703056.943,-58
1594703056.943,-64
1594703056.943,-65
1594703056.943,-68
1594703056.943,-68
1594703056.943,-70
1594703056.943,-71
1594703056.943,-73
1594703056.943,-80
1594703056.943,-81
1594703056.943,-82
1594703056.943,-83
1594703056.943,-83
1594703117.69,-43
1594703117.69,-53
1594703117.69,-55
1594703117.69,-56
1594703117.69,-57
1594703117.69,-57
1594703117.69,-64
1594703117.69,-64
1594703117.69,-67
1594703117.69,-68
1594703117.69,-70
1594703117.69,-71
1594703117.69,-73
1594703117.69,-75
1594703117.69,-75
1594703117.69,-76
1594703117.69,-77
1594703117.69,-77
1594703117.69,-78
1594703117.69,-80
1594703117.69,-86
1594703674.544,-43
1594703674.544,-45
1594703674.544,-53
1594703674.544,-55
1594703674.544,-56
1594703674.544,-57
1594703674.544,-62
1594703674.544,-64
1594703674.544,-65
1594703674.544,-67
1594703674.544,-67
1594703674.544,-70
1594703674.544,-73
1594703674.544,-75
1594703674.544,-75
1594703674.544,-77
1594703674.544,-77
1594703674.544,-80
1594703674.544,-80
1594703674.544,-82
1594703962.601,-44
1594703962.601,-48
1594703962.601,-50
1594703962.601,-56
1594703962.601,-57
1594703962.601,-57
1594703962.601,-62
1594703962.601,-63
1594703962.601,-63
1594703962.601,-67
1594703962.601,-68
1594703962.601,-70
1594703962.601,-71
1594703962.601,-72
1594703962.601,-73
1594703962.601,-74
1594703962.601,-75
1594703962.601,-76
1594703962.601,-76
1594703962.601,-78
1594703962.601,-80
1594703962.601,-80
1594703962.601,-81
1594704273.962,-43
1594704273.962,-54
1594704273.962,-55
1594704273.962,-55
1594704273.962,-57
1594704273.962,-57
1594704273.962,-65
1594704273.962,-68
1594704273.962,-69
1594704273.962,-70
1594704273.962,-71
1594704273.962,-71
1594704273.962,-72
1594704273.962,-73
1594704273.962,-73
1594704273.962,-74
1594704273.962,-76
1594704273.962,-78
1594704273.962,-81
1594704273.962,-81
1594704273.962,-82
1594704308.05,-43
1594704308.05,-53
1594704308.05,-55
1594704308.05,-56
1594704308.05,-56
1594704308.05,-66
1594704308.05,-68
1594704308.05,-68
1594704308.05,-68
1594704308.05,-71
1594704308.05,-71
1594704308.05,-71
1594704308.05,-75
1594704308.05,-77
1594704308.05,-77
1594704308.05,-82
1594704308.05,-82
1594704308.05,-83
1594704574.627,-48
1594704574.627,-54
1594704574.627,-56
1594704574.627,-56
1594704574.627,-58
1594704574.627,-61
1594704574.627,-66
1594704574.627,-68
1594704574.627,-68
1594704574.627,-68
1594704574.627,-71
1594704574.627,-72
1594704574.627,-73
1594704574.627,-73
1594704574.627,-73
1594704574.627,-76
1594704574.627,-78
1594704574.627,-78
1594704574.627,-81
1594704721.421,-44
1594704721.421,-50
1594704721.421,-56
1594704721.421,-58
1594704721.421,-63
1594704721.421,-64
1594704721.421,-64
1594704721.421,-68
1594704721.421,-70
1594704721.421,-70
1594704721.421,-70
1594704721.421,-70
1594704721.421,-72
1594704721.421,-73
1594704721.421,-77
1594704721.421,-79
1594704721.421,-82
1594704721.421,-83
1594704721.421,-83
1594704874.85,-40
1594704874.85,-50
1594704874.85,-60
1594704874.85,-60
1594704874.85,-61
1594704874.85,-61
1594704874.85,-66
1594704874.85,-67
1594704874.85,-69
1594704874.85,-70
1594704874.85,-70
1594704874.85,-71
1594704874.85,-71
1594704874.85,-72
1594704874.85,-73
1594704874.85,-75
1594704874.85,-75
1594704874.85,-75
1594704874.85,-77
1594704874.85,-78
1594704874.85,-79
1594704874.85,-79
1594704874.85,-80
1594704874.85,-80
1594704874.85,-81
1594705158.43,-45
1594705158.43,-49
1594705158.43,-60
1594705158.43,-62
1594705158.43,-65
1594705158.43,-66
1594705158.43,-69
1594705158.43,-69
1594705158.43,-72
1594705158.43,-72
1594705158.43,-76
1594705158.43,-78
1594705158.43,-78
1594705158.43,-79
1594705158.43,-81
1594705158.43,-82
1594705158.43,-83
1594705158.43,-83
1594705158.43,-85
1594705158.43,-86
1594705158.43,-86
1594705446.885,-52
1594705446.885,-55
1594705446.885,-56
1594705446.885,-62
1594705446.885,-63
1594705446.885,-64
1594705446.885,-66
1594705446.885,-70
1594705446.885,-74
1594705446.885,-75
1594705446.885,-75
1594705446.885,-75
1594705446.885,-77
1594705446.885,-78
1594705446.885,-79
1594705499.227,-46
1594705499.227,-52
1594705499.227,-55
1594705499.227,-57
1594705499.227,-58
1594705499.227,-61
1594705499.227,-68
1594705499.227,-71
1594705499.227,-71
1594705499.227,-71
1594705499.227,-73
1594705499.227,-74
1594705499.227,-75
1594705499.227,-75
1594705499.227,-75
1594705499.227,-76
1594705499.227,-77
1594705499.227,-81
1594705499.227,-82
1594705499.227,-86
1594705499.227,-86
1594705758.772,-46
1594705758.772,-50
1594705758.772,-51
1594705758.772,-58
1594705758.772,-60
1594705758.772,-68
1594705758.772,-69
1594705758.772,-69
1594705758.772,-70
1594705758.772,-70
1594705758.772,-70
1594705758.772,-72
1594705758.772,-75
1594705758.772,-76
1594705758.772,-76
1594705758.772,-77
1594705758.772,-78
1594705758.772,-79
1594705758.772,-83
1594705758.772,-83
1594705758.772,-83
1594705758.772,-84
1594706079.513,-47
1594706079.513,-51
1594706079.513,-53
1594706079.513,-53
1594706079.513,-57
1594706079.513,-58
1594706079.513,-67
1594706079.513,-68
1594706079.513,-70
1594706079.513,-73
1594706079.513,-74
1594706079.513,-75
1594706079.513,-75
1594706079.513,-76
1594706079.513,-78
1594706079.513,-79
1594706079.513,-80
1594706079.513,-82
1594706079.513,-83
1594706079.513,-84
1594706079.513,-86
1594706398.266,-47
1594706398.266,-49
1594706398.266,-53
1594706398.266,-60
1594706398.266,-61
1594706398.266,-70
1594706398.266,-70
1594706398.266,-70
1594706398.266,-70
1594706398.266,-71
1594706398.266,-72
1594706398.266,-73
1594706398.266,-74
1594706398.266,-74
1594706398.266,-75
1594706398.266,-76
1594706398.266,-77
1594706398.266,-78
1594706398.266,-79
1594706398.266,-80
1594706398.266,-80
1594706398.266,-81
1594706398.266,-81
1594706398.266,-81
1594706398.266,-82
1594706398.266,-82
1594706398.266,-85
1594706398.266,-86
1594706398.266,-86
1594706632.185,-45
1594706632.185,-51
1594706632.185,-54
1594706632.185,-58
1594706632.185,-59
1594706632.185,-60
1594706632.185,-60
1594706632.185,-61
1594706632.185,-62
1594706632.185,-63
1594706632.185,-63
1594706632.185,-67
1594706632.185,-68
1594706632.185,-73
1594706632.185,-75
1594706632.185,-76
1594706632.185,-76
1594706632.185,-77
1594706632.185,-78
1594706632.185,-85
1594706797.862,-50
1594706797.862,-53
1594706797.862,-59
1594706797.862,-63
1594706797.862,-71
1594706797.862,-74
1594706797.862,-75
1594706797.862,-76
1594706797.862,-79
1594706797.862,-79
1594706797.862,-83
1594706797.862,-84
1594706980.1,-50
1594706980.1,-56
1594706980.1,-59
1594706980.1,-62
1594706980.1,-63
1594706980.1,-63
1594706980.1,-65
1594706980.1,-66
1594706980.1,-66
1594706980.1,-68
1594706980.1,-68
1594706980.1,-70
1594706980.1,-71
1594706980.1,-75
1594706980.1,-77
1594706980.1,-77
1594706980.1,-77
1594706980.1,-79
1594706980.1,-83
1594706999.52,-49
1594706999.52,-56
1594706999.52,-61
1594706999.52,-62
1594706999.52,-63
1594706999.52,-67
1594706999.52,-67
1594706999.52,-68
1594706999.52,-68
1594706999.52,-70
1594706999.52,-71
1594706999.52,-73
1594706999.52,-74
1594706999.52,-76
1594706999.52,-76
1594706999.52,-76
1594706999.52,-79
1594706999.52,-80
1594706999.52,-81
1594707039.373,-49
1594707039.373,-55
1594707039.373,-62
1594707039.373,-62
1594707039.373,-64
1594707039.373,-66
1594707039.373,-66
1594707039.373,-68
1594707039.373,-68
1594707039.373,-70
1594707039.373,-72
1594707039.373,-72
1594707039.373,-76
1594707039.373,-78
1594707039.373,-79
1594707039.373,-81
1594707039.373,-81
1594707039.373,-82
1594707039.373,-86
1594707246.912,-45
1594707246.912,-51
1594707246.912,-54
1594707246.912,-58
1594707246.912,-59
1594707246.912,-61
1594707246.912,-61
1594707246.912,-61
1594707246.912,-62
1594707246.912,-65
1594707246.912,-70
1594707246.912,-71
1594707246.912,-72
1594707246.912,-72
1594707246.912,-73
1594707246.912,-73
1594707246.912,-75
1594707246.912,-76
1594707246.912,-78
1594707246.912,-79
1594707246.912,-80
1594707246.912,-85
1594707260.551,-40
1594707260.551,-51
1594707260.551,-59
1594707260.551,-60
1594707260.551,-62
1594707260.551,-62
1594707260.551,-62
1594707260.551,-64
1594707260.551,-65
1594707260.551,-65
1594707260.551,-69
1594707260.551,-71
1594707260.551,-71
1594707260.551,-72
1594707260.551,-76
1594707260.551,-76
1594707260.551,-79
1594707260.551,-80
1594707305.786,-46
1594707305.786,-50
1594707305.786,-55
1594707305.786,-59
1594707305.786,-60
1594707305.786,-62
1594707305.786,-63
1594707305.786,-63
1594707305.786,-66
1594707305.786,-66
1594707305.786,-66
1594707305.786,-68
1594707305.786,-69
1594707305.786,-69
1594707305.786,-71
1594707305.786,-75
1594707305.786,-77
1594707305.786,-78
1594707305.786,-80
1594707305.786,-84
1594707484.63,-39
1594707484.63,-45
1594707484.63,-57
1594707484.63,-58
1594707484.63,-59
1594707484.63,-61
1594707484.63,-62
1594707484.63,-63
1594707484.63,-64
1594707484.63,-64
1594707484.63,-68
1594707484.63,-68
1594707484.63,-69
1594707484.63,-71
1594707484.63,-72
1594707484.63,-73
1594707484.63,-74
1594707484.63,-79
1594707484.63,-80
1594707484.63,-84
1594707484.63,-85
1594707602.5,-39
1594707602.5,-57
1594707602.5,-59
1594707602.5,-60
1594707602.5,-60
1594707602.5,-62
1594707602.5,-64
1594707602.5,-64
1594707602.5,-66
1594707602.5,-67
1594707602.5,-68
1594707602.5,-72
1594707602.5,-72
1594707602.5,-74
1594707602.5,-75
1594707602.5,-76
1594707602.5,-77
1594707602.5,-78
1594707602.5,-80
1594707602.5,-82
1594707628.488,-44
1594707628.488,-53
1594707628.488,-56
1594707628.488,-56
1594707628.488,-60
1594707628.488,-61
1594707628.488,-61
1594707628.488,-63
1594707628.488,-64
1594707628.488,-64
1594707628.488,-66
1594707628.488,-67
1594707628.488,-69
1594707628.488,-70
1594707628.488,-72
1594707628.488,-72
1594707628.488,-74
1594707628.488,-74
1594707628.488,-75
1594707628.488,-80
1594707628.488,-80
1594707628.488,-80
1594707628.488,-85
1594707855.711,-46
1594707855.711,-53
1594707855.711,-57
1594707855.711,-62
1594707855.711,-63
1594707855.711,-65
1594707855.711,-67
1594707855.711,-67
1594707855.711,-67
1594707855.711,-68
1594707855.711,-68
1594707855.711,-69
1594707855.711,-70
1594707855.711,-73
1594707855.711,-74
1594707855.711,-74
1594707855.711,-77
1594707855.711,-81
1594707855.711,-82
1594708081.807,-44
1594708081.807,-53
1594708081.807,-55
1594708081.807,-56
1594708081.807,-58
1594708081.807,-62
1594708081.807,-65
1594708081.807,-66
1594708081.807,-66
1594708081.807,-67
1594708081.807,-67
1594708081.807,-68
1594708081.807,-71
1594708081.807,-76
1594708081.807,-76
1594708081.807,-86
1594708239.663,-42
1594708239.663,-52
1594708239.663,-53
1594708239.663,-54
1594708239.663,-58
1594708239.663,-62
1594708239.663,-64
1594708239.663,-66
1594708239.663,-67
1594708239.663,-67
1594708239.663,-67
1594708239.663,-67
1594708239.663,-67
1594708239.663,-72
1594708239.663,-74
1594708239.663,-74
1594708239.663,-74
1594708239.663,-77
1594708239.663,-82
1594708487.222,-44
1594708487.222,-44
1594708487.222,-55
1594708487.222,-56
1594708487.222,-58
1594708487.222,-60
1594708487.222,-61
1594708487.222,-62
1594708487.222,-63
1594708487.222,-63
1594708487.222,-63
1594708487.222,-64
1594708487.222,-68
1594708487.222,-69
1594708487.222,-72
1594708487.222,-74
1594708487.222,-74
1594708487.222,-75
1594708487.222,-76
1594708487.222,-76
1594708487.222,-77
1594708487.222,-78
1594708487.222,-82
1594708487.222,-86
1594708500.46,-41
1594708500.46,-43
1594708500.46,-57
1594708500.46,-59
1594708500.46,-60
1594708500.46,-60
1594708500.46,-62
1594708500.46,-62
1594708500.46,-64
1594708500.46,-65
1594708500.46,-68
1594708500.46,-69
1594708500.46,-69
1594708500.46,-70
1594708500.46,-70
1594708500.46,-72
1594708500.46,-73
1594708500.46,-75
1594708500.46,-77
1594708500.46,-77
1594708500.46,-80
1594708856.794,-40
1594708856.794,-58
1594708856.794,-59
1594708856.794,-59
1594708856.794,-60
1594708856.794,-64
1594708856.794,-65
1594708856.794,-67
1594708856.794,-68
1594708856.794,-68
1594708856.794,-69
1594708856.794,-70
1594708856.794,-70
1594708856.794,-70
1594708856.794,-73
1594708856.794,-73
1594708856.794,-74
1594708856.794,-76
1594708856.794,-78
1594708856.794,-79
1594708856.794,-81
1594708856.794,-84
1594708856.794,-84
1594708856.794,-87
1594709218.315,-31
1594709218.315,-41
1594709218.315,-53
1594709218.315,-54
1594709218.315,-54
1594709218.315,-55
1594709218.315,-56
1594709218.315,-59
1594709218.315,-61
1594709218.315,-61
1594709218.315,-64
1594709218.315,-65
1594709218.315,-67
1594709218.315,-68
1594709218.315,-69
1594709218.315,-69
1594709218.315,-70
1594709218.315,-76
1594709218.315,-77
1594709218.315,-81
1594709281.838,-28
1594709281.838,-34
1594709281.838,-52
1594709281.838,-55
1594709281.838,-55
1594709281.838,-56
1594709281.838,-57
1594709281.838,-62
1594709281.838,-63
1594709281.838,-66
1594709281.838,-68
1594709281.838,-69
1594709281.838,-73
1594709508.834,-28
1594709508.834,-34
1594709508.834,-44
1594709508.834,-45
1594709508.834,-52
1594709508.834,-53
1594709508.834,-53
1594709508.834,-60
1594709508.834,-60
1594709508.834,-61
1594709508.834,-64
1594709508.834,-65
1594709508.834,-66
1594709508.834,-67
1594709508.834,-67
1594709508.834,-68
1594709508.834,-68
1594709508.834,-70
1594709508.834,-74
1594709508.834,-74
1594709508.834,-74
1594709508.834,-77
1594709508.834,-84
1594709870.751,-32
1594709870.751,-34
1594709870.751,-48
1594709870.751,-53
1594709870.751,-53
1594709870.751,-54
1594709870.751,-54
1594709870.751,-54
1594709870.751,-58
1594709870.751,-60
1594709870.751,-61
1594709870.751,-64
1594709870.751,-69
1594709870.751,-70
1594709870.751,-70
1594709870.751,-77
1594709870.751,-77
1594710117.293,-29
1594710117.293,-44
1594710117.293,-49
1594710117.293,-54
1594710117.293,-54
1594710117.293,-54
1594710117.293,-55
1594710117.293,-56
1594710117.293,-60
1594710117.293,-66
1594710117.293,-67
1594710117.293,-70
1594710117.293,-70
1594710117.293,-71
1594710117.293,-73
1594710117.293,-77
1594710117.293,-77
1594710117.293,-78
1594710340.639,-31
1594710340.639,-41
1594710340.639,-48
1594710340.639,-49
1594710340.639,-54
1594710340.639,-55
1594710340.639,-57
1594710340.639,-59
1594710340.639,-60
1594710340.639,-62
1594710340.639,-63
1594710340.639,-66
1594710340.639,-70
1594710340.639,-70
1594710340.639,-77
1594710340.639,-77
1594710340.639,-77
1594710384.852,-31
1594710384.852,-35
1594710384.852,-47
1594710384.852,-47
1594710384.852,-54
1594710384.852,-55
1594710384.852,-58
1594710384.852,-65
1594710384.852,-71
1594710384.852,-86
1594710874.364,-31
1594710874.364,-48
1594710874.364,-48
1594710874.364,-49
1594710874.364,-53
1594710874.364,-57
1594710874.364,-60
1594710874.364,-60
